order_id,customer_id,order_date,status,region,acquisition_channel
ORD000460,CUST02138,2024-01-22,completed,West,Organic Search
ORD000461,CUST02138,2024-01-31,completed,West,Organic Search
ORD000462,CUST02138,2024-02-07,completed,West,Organic Search
ORD000463,CUST02138,2024-02-07,completed,West,Organic Search
ORD000464,CUST02138,2024-02-14,cancelled,West,Organic Search
ORD000465,CUST01180,2024-03-23,completed,South,Paid Social
ORD000466,CUST01180,2024-09-06,completed,South,Paid Social
ORD000467,CUST00821,2024-01-25,completed,Midwest,Email
ORD000468,CUST00821,2024-06-07,returned,Midwest,Email
ORD000469,CUST00821,2024-06-10,completed,Midwest,Email
ORD000470,CUST03997,2024-01-16,completed,South,Organic Search
ORD000471,CUST03997,2024-01-23,completed,South,Organic Search
ORD000472,CUST03997,2024-01-28,completed,South,Organic Search
ORD000473,CUST03997,2024-01-30,completed,South,Organic Search
ORD000474,CUST03997,2024-02-12,completed,South,Organic Search
ORD000475,CUST03997,2024-02-21,completed,South,Organic Search
ORD000476,CUST03997,2024-02-22,completed,South,Organic Search
ORD000477,CUST03997,2024-02-23,completed,South,Organic Search
ORD000478,CUST03997,2024-02-26,completed,South,Organic Search
ORD000479,CUST03997,2024-03-04,completed,South,Organic Search
ORD000480,CUST03997,2024-03-05,completed,South,Organic Search
ORD000481,CUST03997,2024-03-09,returned,South,Organic Search
ORD000482,CUST01399,2024-01-26,cancelled,South,Direct
ORD000483,CUST01399,2024-01-28,completed,South,Direct
ORD000484,CUST01399,2024-02-02,completed,South,Direct
ORD000485,CUST01399,2024-02-11,cancelled,South,Direct
ORD000486,CUST01399,2024-03-01,completed,South,Direct
ORD000487,CUST00429,2024-02-23,completed,South,Paid Social
ORD000488,CUST00429,2024-03-18,completed,South,Paid Social
ORD000489,CUST02712,2024-02-13,completed,Northeast,Organic Search
ORD000490,CUST02712,2024-02-25,completed,Northeast,Organic Search
ORD000491,CUST02712,2024-02-28,returned,Northeast,Organic Search
ORD000492,CUST02712,2024-03-03,completed,Northeast,Organic Search
ORD000493,CUST02712,2024-03-08,returned,Northeast,Organic Search
ORD000494,CUST02712,2024-03-29,completed,Northeast,Organic Search
ORD000495,CUST03442,2024-02-02,completed,West,Direct
ORD000496,CUST03442,2024-02-26,completed,West,Direct
ORD000497,CUST03442,2024-03-08,returned,West,Direct
ORD000498,CUST03442,2024-03-17,completed,West,Direct
ORD000499,CUST03442,2024-03-21,completed,West,Direct
ORD000500,CUST03442,2024-04-02,completed,West,Direct
ORD000501,CUST03442,2024-04-03,completed,West,Direct
ORD000502,CUST00454,2024-01-22,completed,South,Organic Search
ORD000503,CUST00454,2024-08-02,completed,South,Organic Search
ORD000504,CUST02636,2024-02-06,completed,Northeast,Paid Social
ORD000505,CUST02636,2024-02-14,returned,Northeast,Paid Social
ORD000506,CUST02636,2024-02-17,completed,Northeast,Paid Social
ORD000507,CUST02636,2024-02-24,completed,Northeast,Paid Social
ORD000508,CUST03486,2024-02-01,completed,West,Organic Search
ORD000509,CUST03486,2024-02-02,completed,West,Organic Search
ORD000510,CUST03486,2024-03-04,cancelled,West,Organic Search
ORD000511,CUST03486,2024-04-01,completed,West,Organic Search
ORD000512,CUST03486,2024-04-06,returned,West,Organic Search
ORD000513,CUST02410,2024-02-09,completed,Northeast,Email
ORD000514,CUST02410,2024-04-09,completed,Northeast,Email
ORD000515,CUST02410,2024-04-14,completed,Northeast,Email
ORD000516,CUST02410,2024-04-23,returned,Northeast,Email
ORD000517,CUST02410,2024-04-24,completed,Northeast,Email
ORD000518,CUST02410,2024-05-18,completed,Northeast,Email
ORD000519,CUST02469,2024-01-15,completed,West,Paid Social
ORD000520,CUST02469,2024-02-04,completed,West,Paid Social
ORD000521,CUST02469,2024-02-12,returned,West,Paid Social
ORD000522,CUST02469,2024-03-18,completed,West,Paid Social
ORD000523,CUST02469,2024-03-21,completed,West,Paid Social
ORD000524,CUST02469,2024-03-21,completed,West,Paid Social
ORD000525,CUST02469,2024-03-22,completed,West,Paid Social
ORD000526,CUST02469,2024-03-24,completed,West,Paid Social
ORD000527,CUST02469,2024-04-09,returned,West,Paid Social
ORD000528,CUST02469,2024-04-09,completed,West,Paid Social
ORD000529,CUST02329,2024-03-31,completed,West,Direct
ORD000530,CUST02329,2024-04-08,returned,West,Direct
ORD000531,CUST02329,2024-04-13,completed,West,Direct
ORD000532,CUST02329,2024-05-16,completed,West,Direct
ORD000533,CUST02329,2024-05-26,cancelled,West,Direct
ORD000534,CUST02223,2024-03-08,completed,Midwest,Paid Social
ORD000535,CUST02223,2024-03-23,completed,Midwest,Paid Social
ORD000536,CUST02223,2024-03-30,completed,Midwest,Paid Social
ORD000537,CUST02223,2024-04-23,completed,Midwest,Paid Social
ORD000538,CUST02223,2024-05-03,completed,Midwest,Paid Social
ORD000539,CUST02223,2024-07-16,completed,Midwest,Paid Social
ORD000540,CUST02223,2024-07-16,completed,Midwest,Paid Social
ORD000541,CUST02223,2024-08-10,completed,Midwest,Paid Social
ORD000542,CUST00830,2024-01-31,completed,South,Referral
ORD000543,CUST00830,2024-02-13,completed,South,Referral
ORD000544,CUST01493,2024-04-26,completed,West,Referral
ORD000545,CUST01493,2024-06-25,completed,West,Referral
ORD000546,CUST01493,2024-07-17,completed,West,Referral
ORD000547,CUST01493,2024-08-15,completed,West,Referral
ORD000548,CUST01493,2025-04-05,completed,West,Referral
ORD000549,CUST01869,2024-11-16,completed,South,Email
ORD000550,CUST01944,2024-01-28,completed,South,Paid Social
ORD000551,CUST01944,2024-02-19,completed,South,Paid Social
ORD000552,CUST01944,2024-03-07,completed,South,Paid Social
ORD000553,CUST01944,2024-03-19,completed,South,Paid Social
ORD000554,CUST01944,2024-04-15,completed,South,Paid Social
ORD000555,CUST01944,2024-04-15,completed,South,Paid Social
ORD000556,CUST01944,2024-04-16,completed,South,Paid Social
ORD000557,CUST01944,2024-04-25,completed,South,Paid Social
ORD000558,CUST01944,2024-04-30,completed,South,Paid Social
ORD000559,CUST01944,2024-05-01,completed,South,Paid Social
ORD000560,CUST00138,2024-02-18,completed,South,Organic Search
ORD000561,CUST00138,2024-04-28,completed,South,Organic Search
ORD000562,CUST00138,2024-05-18,completed,South,Organic Search
ORD000563,CUST00138,2024-08-17,completed,South,Organic Search
ORD000564,CUST00138,2024-08-28,completed,South,Organic Search
ORD000565,CUST01590,2024-03-10,completed,Midwest,Paid Social
ORD000566,CUST01590,2024-04-01,completed,Midwest,Paid Social
ORD000567,CUST01590,2024-04-04,completed,Midwest,Paid Social
ORD000568,CUST01590,2024-05-04,completed,Midwest,Paid Social
ORD000569,CUST01590,2024-08-06,completed,Midwest,Paid Social
ORD000570,CUST03537,2024-03-03,completed,Midwest,Direct
ORD000571,CUST03537,2024-04-27,completed,Midwest,Direct
ORD000572,CUST03537,2024-05-15,completed,Midwest,Direct
ORD000573,CUST03537,2024-06-11,completed,Midwest,Direct
ORD000574,CUST03458,2024-03-28,completed,South,Organic Search
ORD000575,CUST03458,2024-09-10,completed,South,Organic Search
ORD000576,CUST01300,2024-01-22,cancelled,Northeast,Email
ORD000577,CUST01300,2024-02-10,completed,Northeast,Email
ORD000578,CUST01300,2024-02-11,completed,Northeast,Email
ORD000579,CUST01300,2024-02-20,cancelled,Northeast,Email
ORD000580,CUST01300,2024-03-15,completed,Northeast,Email
ORD000581,CUST01300,2024-03-18,completed,Northeast,Email
ORD000582,CUST01300,2024-03-20,completed,Northeast,Email
ORD000583,CUST01300,2024-03-23,completed,Northeast,Email
ORD000584,CUST01300,2024-04-13,completed,Northeast,Email
ORD000585,CUST01300,2024-05-05,cancelled,Northeast,Email
ORD000586,CUST01300,2024-07-01,completed,Northeast,Email
ORD000587,CUST02559,2024-01-22,completed,Northeast,Organic Search
ORD000588,CUST02559,2024-02-01,completed,Northeast,Organic Search
ORD000589,CUST02559,2024-02-03,completed,Northeast,Organic Search
ORD000590,CUST02559,2024-02-25,completed,Northeast,Organic Search
ORD000591,CUST02559,2024-03-12,completed,Northeast,Organic Search
ORD000592,CUST02559,2024-03-21,returned,Northeast,Organic Search
ORD000593,CUST02559,2024-05-04,completed,Northeast,Organic Search
ORD000594,CUST02559,2024-05-14,completed,Northeast,Organic Search
ORD000595,CUST02559,2024-05-17,completed,Northeast,Organic Search
ORD000596,CUST02559,2024-05-22,completed,Northeast,Organic Search
ORD000597,CUST02559,2024-06-30,completed,Northeast,Organic Search
ORD000598,CUST02559,2024-06-30,completed,Northeast,Organic Search
ORD000599,CUST02951,2024-01-21,completed,Northeast,Organic Search
ORD000600,CUST02951,2024-02-08,completed,Northeast,Organic Search
ORD000601,CUST02951,2024-04-04,completed,Northeast,Organic Search
ORD000602,CUST02951,2024-04-15,completed,Northeast,Organic Search
ORD000603,CUST02951,2024-06-26,completed,Northeast,Organic Search
ORD000604,CUST00787,2024-01-22,completed,South,Paid Social
ORD000605,CUST00787,2024-01-27,returned,South,Paid Social
ORD000606,CUST00787,2024-01-31,completed,South,Paid Social
ORD000607,CUST01536,2024-03-24,completed,South,Direct
ORD000608,CUST01536,2024-03-29,completed,South,Direct
ORD000609,CUST01536,2024-06-07,completed,South,Direct
ORD000610,CUST01536,2024-08-18,completed,South,Direct
ORD000611,CUST01536,2024-10-28,completed,South,Direct
ORD000612,CUST02499,2024-02-11,completed,West,Paid Social
ORD000613,CUST02499,2024-02-17,completed,West,Paid Social
ORD000614,CUST02499,2024-02-17,completed,West,Paid Social
ORD000615,CUST02499,2024-04-29,completed,West,Paid Social
ORD000616,CUST02499,2024-05-29,completed,West,Paid Social
ORD000617,CUST02499,2024-05-29,completed,West,Paid Social
ORD000618,CUST00385,2024-01-19,completed,Northeast,Organic Search
ORD000619,CUST00385,2024-02-06,completed,Northeast,Organic Search
ORD000620,CUST00385,2024-02-06,returned,Northeast,Organic Search
ORD000621,CUST00385,2024-02-09,cancelled,Northeast,Organic Search
ORD000622,CUST00385,2024-03-13,completed,Northeast,Organic Search
ORD000623,CUST00385,2024-04-13,completed,Northeast,Organic Search
ORD000624,CUST02263,2024-02-02,completed,Midwest,Direct
ORD000625,CUST02263,2024-03-27,cancelled,Midwest,Direct
ORD000626,CUST02263,2024-05-15,returned,Midwest,Direct
ORD000627,CUST02263,2024-07-13,completed,Midwest,Direct
ORD000628,CUST02263,2024-08-10,completed,Midwest,Direct
ORD000629,CUST03682,2024-03-11,completed,Midwest,Organic Search
ORD000630,CUST03682,2024-03-30,completed,Midwest,Organic Search
ORD000631,CUST03682,2024-04-06,completed,Midwest,Organic Search
ORD000632,CUST03682,2024-04-17,completed,Midwest,Organic Search
ORD000633,CUST03682,2024-05-17,completed,Midwest,Organic Search
ORD000634,CUST03682,2024-06-06,completed,Midwest,Organic Search
ORD000635,CUST03682,2024-06-16,returned,Midwest,Organic Search
ORD000636,CUST03682,2024-07-17,completed,Midwest,Organic Search
ORD000637,CUST00147,2024-01-30,completed,Northeast,Referral
ORD000638,CUST00147,2024-02-09,completed,Northeast,Referral
ORD000639,CUST00147,2024-02-13,completed,Northeast,Referral
ORD000640,CUST00147,2024-02-23,completed,Northeast,Referral
ORD000641,CUST00663,2024-01-23,completed,Midwest,Organic Search
ORD000642,CUST00663,2024-04-05,completed,Midwest,Organic Search
ORD000643,CUST00663,2024-04-11,returned,Midwest,Organic Search
ORD000644,CUST00663,2024-05-27,completed,Midwest,Organic Search
ORD000645,CUST00663,2024-06-23,completed,Midwest,Organic Search
ORD000646,CUST00663,2024-06-30,completed,Midwest,Organic Search
ORD000647,CUST00663,2024-07-23,completed,Midwest,Organic Search
ORD000648,CUST00970,2024-05-10,completed,Northeast,Email
ORD000649,CUST00970,2024-06-04,completed,Northeast,Email
ORD000650,CUST02764,2024-01-20,completed,South,Email
ORD000651,CUST02764,2024-02-01,completed,South,Email
ORD000652,CUST02764,2024-02-08,completed,South,Email
ORD000653,CUST02764,2024-02-22,returned,South,Email
ORD000654,CUST03320,2024-04-27,completed,Midwest,Organic Search
ORD000655,CUST03320,2024-04-30,completed,Midwest,Organic Search
ORD000656,CUST02322,2024-02-07,returned,South,Paid Social
ORD000657,CUST02322,2024-06-17,completed,South,Paid Social
ORD000658,CUST02322,2024-07-11,completed,South,Paid Social
ORD000659,CUST02322,2024-07-27,completed,South,Paid Social
ORD000660,CUST02322,2024-09-01,completed,South,Paid Social
ORD000661,CUST01683,2024-04-04,completed,Midwest,Paid Social
ORD000662,CUST01683,2024-10-18,completed,Midwest,Paid Social
ORD000663,CUST01446,2024-03-13,completed,Midwest,Email
ORD000664,CUST01446,2024-06-06,returned,Midwest,Email
ORD000665,CUST01446,2024-08-06,completed,Midwest,Email
ORD000666,CUST01446,2024-08-27,completed,Midwest,Email
ORD000667,CUST02866,2024-02-01,completed,Northeast,Paid Social
ORD000668,CUST02866,2024-02-05,completed,Northeast,Paid Social
ORD000669,CUST02866,2024-03-06,completed,Northeast,Paid Social
ORD000670,CUST02866,2024-03-18,returned,Northeast,Paid Social
ORD000671,CUST02866,2024-03-25,completed,Northeast,Paid Social
ORD000672,CUST01909,2024-04-28,completed,South,Paid Social
ORD000673,CUST01909,2024-10-03,completed,South,Paid Social
ORD000674,CUST01909,2024-12-22,completed,South,Paid Social
ORD000675,CUST00844,2024-01-21,completed,Northeast,Paid Social
ORD000676,CUST00844,2024-01-26,completed,Northeast,Paid Social
ORD000677,CUST00844,2024-01-31,completed,Northeast,Paid Social
ORD000678,CUST00844,2024-02-05,completed,Northeast,Paid Social
ORD000679,CUST00844,2024-02-11,completed,Northeast,Paid Social
ORD000680,CUST00844,2024-02-13,completed,Northeast,Paid Social
ORD000681,CUST00844,2024-02-19,completed,Northeast,Paid Social
ORD000682,CUST00844,2024-02-21,completed,Northeast,Paid Social
ORD000683,CUST00844,2024-02-22,completed,Northeast,Paid Social
ORD000684,CUST00844,2024-02-25,completed,Northeast,Paid Social
ORD000685,CUST03633,2024-02-04,completed,Midwest,Organic Search
ORD000686,CUST03545,2024-02-22,completed,South,Email
ORD000687,CUST03545,2024-02-26,completed,South,Email
ORD000688,CUST03545,2024-04-12,completed,South,Email
ORD000689,CUST03545,2024-04-13,completed,South,Email
ORD000690,CUST03545,2024-05-21,completed,South,Email
ORD000691,CUST00328,2024-01-31,completed,Northeast,Email
ORD000692,CUST00328,2024-01-31,returned,Northeast,Email
ORD000693,CUST00328,2024-02-17,completed,Northeast,Email
ORD000694,CUST00328,2024-02-19,completed,Northeast,Email
ORD000695,CUST00328,2024-03-13,completed,Northeast,Email
ORD000696,CUST00328,2024-03-30,completed,Northeast,Email
ORD000697,CUST00328,2024-03-31,completed,Northeast,Email
ORD000698,CUST00328,2024-04-06,completed,Northeast,Email
ORD000699,CUST00328,2024-04-07,completed,Northeast,Email
ORD000700,CUST00328,2024-04-08,cancelled,Northeast,Email
ORD000701,CUST00328,2024-04-13,completed,Northeast,Email
ORD000702,CUST03755,2024-01-21,completed,Northeast,Email
ORD000703,CUST03755,2024-03-19,completed,Northeast,Email
ORD000704,CUST03755,2024-03-26,completed,Northeast,Email
ORD000705,CUST03755,2024-04-03,completed,Northeast,Email
ORD000706,CUST03755,2024-05-02,completed,Northeast,Email
ORD000707,CUST03755,2024-05-23,completed,Northeast,Email
ORD000708,CUST03755,2024-05-28,completed,Northeast,Email
ORD000709,CUST01266,2024-02-01,completed,Northeast,Organic Search
ORD000710,CUST01266,2024-02-05,completed,Northeast,Organic Search
ORD000711,CUST01266,2024-02-10,completed,Northeast,Organic Search
ORD000712,CUST01266,2024-02-20,completed,Northeast,Organic Search
ORD000713,CUST00117,2024-02-28,completed,Northeast,Paid Social
ORD000714,CUST00117,2024-04-05,completed,Northeast,Paid Social
ORD000715,CUST02203,2024-01-27,completed,Northeast,Organic Search
ORD000716,CUST02203,2024-02-06,completed,Northeast,Organic Search
ORD000717,CUST02203,2024-02-28,returned,Northeast,Organic Search
ORD000718,CUST02203,2024-03-06,completed,Northeast,Organic Search
ORD000719,CUST02203,2024-03-14,completed,Northeast,Organic Search
ORD000720,CUST02203,2024-03-26,completed,Northeast,Organic Search
ORD000721,CUST02203,2024-04-09,completed,Northeast,Organic Search
ORD000722,CUST02630,2024-01-30,completed,Northeast,Direct
ORD000723,CUST02630,2024-02-03,completed,Northeast,Direct
ORD000724,CUST02630,2024-02-16,returned,Northeast,Direct
ORD000725,CUST02728,2024-02-04,completed,Northeast,Paid Social
ORD000726,CUST02728,2024-02-19,completed,Northeast,Paid Social
ORD000727,CUST02728,2024-03-20,completed,Northeast,Paid Social
ORD000728,CUST02728,2024-06-14,completed,Northeast,Paid Social
ORD000729,CUST02728,2024-10-03,completed,Northeast,Paid Social
ORD000730,CUST02728,2024-10-04,returned,Northeast,Paid Social
ORD000731,CUST02728,2024-10-05,completed,Northeast,Paid Social
ORD000732,CUST02728,2024-11-27,completed,Northeast,Paid Social
ORD000733,CUST02038,2024-04-08,completed,West,Paid Social
ORD000734,CUST02038,2024-04-14,completed,West,Paid Social
ORD000735,CUST02038,2024-07-05,completed,West,Paid Social
ORD000736,CUST02038,2024-07-12,returned,West,Paid Social
ORD000737,CUST02038,2024-11-14,completed,West,Paid Social
ORD000738,CUST02038,2024-11-27,cancelled,West,Paid Social
ORD000739,CUST02038,2025-01-24,completed,West,Paid Social
ORD000740,CUST02038,2025-04-06,returned,West,Paid Social
ORD000741,CUST03240,2024-06-04,completed,South,Direct
ORD000742,CUST03240,2024-06-08,completed,South,Direct
ORD000743,CUST03240,2024-06-08,completed,South,Direct
ORD000744,CUST03240,2024-08-11,completed,South,Direct
ORD000745,CUST03240,2024-09-01,completed,South,Direct
ORD000746,CUST03240,2024-11-14,cancelled,South,Direct
ORD000747,CUST03240,2025-01-27,completed,South,Direct
ORD000748,CUST03240,2025-03-30,completed,South,Direct
ORD000749,CUST00870,2024-03-03,completed,Northeast,Email
ORD000750,CUST00870,2024-03-17,completed,Northeast,Email
ORD000751,CUST00870,2024-06-18,returned,Northeast,Email
ORD000752,CUST00870,2024-07-25,completed,Northeast,Email
ORD000753,CUST00870,2024-11-05,completed,Northeast,Email
ORD000754,CUST01019,2024-01-26,completed,Midwest,Organic Search
ORD000755,CUST01019,2024-01-27,completed,Midwest,Organic Search
ORD000756,CUST01019,2024-02-02,cancelled,Midwest,Organic Search
ORD000757,CUST01019,2024-02-13,completed,Midwest,Organic Search
ORD000758,CUST00250,2024-01-25,completed,Midwest,Paid Social
ORD000759,CUST00250,2024-03-03,completed,Midwest,Paid Social
ORD000760,CUST00250,2024-06-03,completed,Midwest,Paid Social
ORD000761,CUST00250,2024-08-27,completed,Midwest,Paid Social
ORD000762,CUST02881,2024-01-27,completed,Northeast,Referral
ORD000763,CUST02881,2024-02-15,completed,Northeast,Referral
