order_id,product_id,quantity,unit_price,unit_cost
ORD000255,PROD0087,1,41.1,20.84
ORD000255,PROD0103,3,21.47,9.54
ORD000256,PROD0004,3,268.08,121.99
ORD000257,PROD0017,3,155.52,93.02
ORD000257,PROD0099,3,40.56,19.04
ORD000257,PROD0039,1,89.98,43.16
ORD000258,PROD0048,2,85.43,53.73
ORD000258,PROD0045,1,136.06,80.87
ORD000258,PROD0041,1,55.76,28.4
ORD000258,PROD0081,3,51.28,31.34
ORD000259,PROD0047,2,141.08,77.53
ORD000260,PROD0102,2,93.28,45.98
ORD000260,PROD0138,2,46.54,23.54
ORD000260,PROD0131,3,70.64,44.46
ORD000261,PROD0033,3,127.27,59.34
ORD000262,PROD0102,2,93.28,45.98
ORD000263,PROD0139,1,58.07,24.69
ORD000263,PROD0051,3,71.09,45.6
ORD000263,PROD0145,3,60.32,27.44
ORD000263,PROD0073,2,69.63,31.95
ORD000264,PROD0011,1,192.81,105.32
ORD000265,PROD0066,1,85.71,46.83
ORD000265,PROD0011,2,192.81,105.32
ORD000265,PROD0068,1,16.42,6.84
ORD000266,PROD0099,2,40.56,19.04
ORD000266,PROD0134,3,74.42,32.05
ORD000266,PROD0103,1,21.47,9.54
ORD000267,PROD0066,1,85.71,46.83
ORD000268,PROD0093,1,53.94,27.18
ORD000268,PROD0122,3,195.81,120.55
ORD000268,PROD0080,2,44.0,24.43
ORD000268,PROD0014,3,429.85,233.18
ORD000269,PROD0078,2,36.12,19.97
ORD000270,PROD0080,3,44.0,24.43
ORD000271,PROD0019,2,336.03,200.98
ORD000271,PROD0072,1,12.34,6.32
ORD000272,PROD0010,3,334.81,212.63
ORD000272,PROD0027,1,113.51,72.28
ORD000273,PROD0130,3,24.44,14.52
ORD000273,PROD0070,2,37.65,20.8
ORD000273,PROD0138,2,46.54,23.54
ORD000273,PROD0001,1,393.66,179.33
ORD000274,PROD0109,2,174.7,84.57
ORD000274,PROD0133,1,52.92,25.7
ORD000275,PROD0047,2,141.08,77.53
ORD000276,PROD0027,2,113.51,72.28
ORD000276,PROD0106,2,128.95,74.79
ORD000277,PROD0114,1,29.31,11.97
ORD000278,PROD0038,1,78.22,47.67
ORD000278,PROD0108,2,121.99,69.83
ORD000279,PROD0043,2,18.2,10.88
ORD000279,PROD0015,1,372.17,193.63
ORD000279,PROD0113,1,58.06,32.2
ORD000279,PROD0128,3,16.92,7.4
ORD000280,PROD0124,1,121.02,51.26
ORD000281,PROD0123,3,16.06,9.44
ORD000281,PROD0049,1,132.39,77.03
ORD000281,PROD0085,2,28.98,16.79
ORD000282,PROD0063,3,83.84,38.12
ORD000282,PROD0135,2,17.66,8.98
ORD000282,PROD0004,2,268.08,121.99
ORD000282,PROD0046,2,36.63,17.53
ORD000283,PROD0099,3,40.56,19.04
ORD000283,PROD0023,3,165.57,84.69
ORD000284,PROD0070,2,37.65,20.8
ORD000284,PROD0150,1,74.71,46.35
ORD000285,PROD0130,3,24.44,14.52
ORD000285,PROD0116,1,94.4,57.33
ORD000285,PROD0094,2,39.12,24.2
ORD000286,PROD0150,1,74.71,46.35
ORD000286,PROD0039,2,89.98,43.16
ORD000287,PROD0069,3,75.93,34.87
ORD000287,PROD0129,1,77.59,42.13
ORD000287,PROD0005,3,225.48,93.74
ORD000288,PROD0024,1,458.42,189.2
ORD000288,PROD0077,2,29.52,18.02
ORD000288,PROD0144,1,38.4,23.94
ORD000288,PROD0124,1,121.02,51.26
ORD000289,PROD0034,3,96.25,51.91
ORD000289,PROD0137,3,72.9,38.11
ORD000289,PROD0053,3,73.93,39.18
ORD000290,PROD0023,2,165.57,84.69
ORD000290,PROD0095,1,30.14,18.71
ORD000290,PROD0085,3,28.98,16.79
ORD000290,PROD0029,1,128.68,74.05
ORD000291,PROD0007,1,354.42,165.98
ORD000292,PROD0075,3,82.82,52.8
ORD000292,PROD0111,2,73.13,32.52
ORD000292,PROD0139,1,58.07,24.69
ORD000292,PROD0032,1,86.1,51.18
ORD000293,PROD0065,2,27.37,14.0
ORD000293,PROD0125,2,187.58,111.43
ORD000293,PROD0077,2,29.52,18.02
ORD000294,PROD0066,2,85.71,46.83
ORD000295,PROD0111,2,73.13,32.52
ORD000295,PROD0032,1,86.1,51.18
ORD000295,PROD0082,1,40.81,21.82
ORD000295,PROD0103,1,21.47,9.54
ORD000296,PROD0101,3,64.4,41.66
ORD000297,PROD0025,3,225.83,134.39
ORD000297,PROD0068,3,16.42,6.84
ORD000297,PROD0078,1,36.12,19.97
ORD000297,PROD0050,3,133.52,57.21
ORD000298,PROD0001,3,393.66,179.33
ORD000298,PROD0147,1,19.55,11.31
ORD000299,PROD0074,1,67.25,27.15
ORD000299,PROD0081,3,51.28,31.34
ORD000299,PROD0048,3,85.43,53.73
ORD000299,PROD0041,3,55.76,28.4
ORD000300,PROD0071,3,57.55,28.93
ORD000300,PROD0110,3,100.04,55.92
ORD000301,PROD0146,2,54.29,23.51
ORD000302,PROD0128,2,16.92,7.4
ORD000302,PROD0047,2,141.08,77.53
ORD000302,PROD0140,2,8.64,4.84
ORD000302,PROD0129,2,77.59,42.13
ORD000303,PROD0116,2,94.4,57.33
ORD000303,PROD0022,2,338.23,203.21
ORD000304,PROD0069,3,75.93,34.87
ORD000305,PROD0099,3,40.56,19.04
ORD000305,PROD0096,1,15.1,7.42
ORD000305,PROD0130,1,24.44,14.52
ORD000306,PROD0112,2,193.74,86.93
ORD000306,PROD0016,1,314.74,202.57
ORD000306,PROD0139,2,58.07,24.69
ORD000306,PROD0037,1,74.54,31.32
ORD000307,PROD0009,1,224.03,120.24
ORD000307,PROD0082,1,40.81,21.82
ORD000308,PROD0008,2,259.01,121.84
ORD000308,PROD0018,3,272.87,121.21
ORD000308,PROD0045,1,136.06,80.87
ORD000308,PROD0014,3,429.85,233.18
ORD000309,PROD0140,2,8.64,4.84
ORD000310,PROD0016,1,314.74,202.57
ORD000310,PROD0128,1,16.92,7.4
ORD000311,PROD0110,2,100.04,55.92
ORD000311,PROD0117,3,78.26,39.67
ORD000311,PROD0039,1,89.98,43.16
ORD000311,PROD0145,2,60.32,27.44
ORD000312,PROD0092,3,25.65,12.65
ORD000312,PROD0120,2,78.25,38.9
ORD000313,PROD0011,1,192.81,105.32
ORD000313,PROD0070,1,37.65,20.8
ORD000313,PROD0029,1,128.68,74.05
ORD000314,PROD0123,3,16.06,9.44
ORD000314,PROD0109,2,174.7,84.57
ORD000314,PROD0144,3,38.4,23.94
ORD000315,PROD0092,1,25.65,12.65
ORD000315,PROD0033,1,127.27,59.34
ORD000316,PROD0099,3,40.56,19.04
ORD000316,PROD0101,3,64.4,41.66
ORD000316,PROD0113,2,58.06,32.2
ORD000316,PROD0004,1,268.08,121.99
ORD000317,PROD0132,2,74.97,46.96
ORD000317,PROD0091,1,36.96,15.71
ORD000318,PROD0016,2,314.74,202.57
ORD000318,PROD0067,1,61.53,24.76
ORD000319,PROD0012,3,454.79,214.91
ORD000319,PROD0150,2,74.71,46.35
ORD000319,PROD0139,1,58.07,24.69
ORD000320,PROD0149,3,72.35,42.29
ORD000320,PROD0039,3,89.98,43.16
ORD000321,PROD0039,1,89.98,43.16
ORD000322,PROD0081,3,51.28,31.34
ORD000323,PROD0029,3,128.68,74.05
ORD000323,PROD0053,2,73.93,39.18
ORD000323,PROD0096,1,15.1,7.42
ORD000323,PROD0132,2,74.97,46.96
ORD000324,PROD0017,3,155.52,93.02
ORD000324,PROD0045,1,136.06,80.87
ORD000324,PROD0041,3,55.76,28.4
ORD000325,PROD0115,3,26.84,11.56
ORD000325,PROD0101,3,64.4,41.66
ORD000325,PROD0140,2,8.64,4.84
ORD000325,PROD0040,3,138.94,60.98
ORD000326,PROD0097,1,12.93,6.99
ORD000327,PROD0119,3,95.02,47.18
ORD000328,PROD0039,2,89.98,43.16
ORD000328,PROD0135,1,17.66,8.98
ORD000328,PROD0011,1,192.81,105.32
ORD000329,PROD0066,1,85.71,46.83
ORD000329,PROD0133,2,52.92,25.7
ORD000329,PROD0109,3,174.7,84.57
ORD000330,PROD0097,3,12.93,6.99
ORD000330,PROD0110,3,100.04,55.92
ORD000330,PROD0008,1,259.01,121.84
ORD000330,PROD0150,3,74.71,46.35
ORD000331,PROD0067,3,61.53,24.76
ORD000331,PROD0095,3,30.14,18.71
ORD000331,PROD0049,2,132.39,77.03
ORD000331,PROD0108,2,121.99,69.83
ORD000332,PROD0057,2,69.32,27.96
ORD000332,PROD0141,2,45.12,22.64
ORD000333,PROD0008,2,259.01,121.84
ORD000334,PROD0076,3,8.13,4.18
ORD000334,PROD0007,1,354.42,165.98
ORD000334,PROD0010,1,334.81,212.63
ORD000334,PROD0080,2,44.0,24.43
ORD000335,PROD0049,3,132.39,77.03
ORD000336,PROD0147,2,19.55,11.31
ORD000336,PROD0104,2,164.7,85.75
ORD000337,PROD0033,3,127.27,59.34
ORD000337,PROD0011,2,192.81,105.32
ORD000337,PROD0111,2,73.13,32.52
ORD000337,PROD0055,3,37.28,17.9
ORD000338,PROD0014,3,429.85,233.18
ORD000339,PROD0104,2,164.7,85.75
ORD000339,PROD0052,2,15.82,7.21
ORD000339,PROD0117,1,78.26,39.67
ORD000340,PROD0035,2,41.82,21.85
ORD000340,PROD0121,2,17.06,10.6
ORD000341,PROD0084,3,53.89,34.97
ORD000341,PROD0052,3,15.82,7.21
ORD000342,PROD0017,1,155.52,93.02
ORD000342,PROD0031,3,87.36,51.43
ORD000342,PROD0118,3,126.05,59.94
ORD000342,PROD0093,1,53.94,27.18
ORD000343,PROD0059,2,78.45,50.09
ORD000343,PROD0095,2,30.14,18.71
ORD000343,PROD0053,1,73.93,39.18
ORD000343,PROD0004,3,268.08,121.99
ORD000344,PROD0035,3,41.82,21.85
ORD000345,PROD0133,2,52.92,25.7
ORD000345,PROD0125,1,187.58,111.43
ORD000345,PROD0058,2,45.35,21.74
ORD000346,PROD0016,2,314.74,202.57
ORD000346,PROD0142,2,30.05,12.41
ORD000346,PROD0014,1,429.85,233.18
ORD000346,PROD0034,2,96.25,51.91
ORD000347,PROD0020,3,301.63,183.8
ORD000347,PROD0071,2,57.55,28.93
ORD000347,PROD0113,3,58.06,32.2
ORD000347,PROD0067,1,61.53,24.76
ORD000348,PROD0008,1,259.01,121.84
ORD000348,PROD0059,2,78.45,50.09
ORD000348,PROD0056,2,80.46,45.5
ORD000348,PROD0143,1,56.04,28.32
ORD000349,PROD0008,1,259.01,121.84
ORD000349,PROD0094,3,39.12,24.2
ORD000349,PROD0006,3,434.95,176.52
ORD000350,PROD0018,2,272.87,121.21
ORD000350,PROD0066,1,85.71,46.83
ORD000350,PROD0022,3,338.23,203.21
ORD000350,PROD0089,2,46.73,26.85
ORD000351,PROD0024,3,458.42,189.2
ORD000351,PROD0017,2,155.52,93.02
ORD000351,PROD0043,1,18.2,10.88
ORD000351,PROD0028,2,79.76,44.35
ORD000352,PROD0092,2,25.65,12.65
ORD000352,PROD0023,2,165.57,84.69
ORD000352,PROD0118,2,126.05,59.94
ORD000352,PROD0101,2,64.4,41.66
ORD000353,PROD0043,1,18.2,10.88
ORD000353,PROD0113,2,58.06,32.2
ORD000353,PROD0041,2,55.76,28.4
ORD000353,PROD0079,3,18.53,7.77
ORD000354,PROD0131,1,70.64,44.46
ORD000354,PROD0019,3,336.03,200.98
ORD000354,PROD0108,1,121.99,69.83
ORD000354,PROD0003,2,485.69,247.6
ORD000355,PROD0122,2,195.81,120.55
ORD000356,PROD0028,3,79.76,44.35
ORD000357,PROD0110,2,100.04,55.92
ORD000357,PROD0042,1,113.32,69.0
ORD000358,PROD0090,1,35.68,15.67
ORD000358,PROD0001,2,393.66,179.33
ORD000358,PROD0054,1,18.76,8.76
ORD000358,PROD0051,1,71.09,45.6
ORD000359,PROD0085,2,28.98,16.79
ORD000359,PROD0114,2,29.31,11.97
ORD000360,PROD0012,3,454.79,214.91
ORD000361,PROD0045,1,136.06,80.87
ORD000362,PROD0138,1,46.54,23.54
ORD000362,PROD0101,1,64.4,41.66
ORD000362,PROD0011,2,192.81,105.32
ORD000362,PROD0019,2,336.03,200.98
ORD000363,PROD0026,3,114.13,69.95
ORD000364,PROD0126,1,15.9,10.19
ORD000364,PROD0002,2,216.88,124.55
ORD000364,PROD0070,1,37.65,20.8
ORD000364,PROD0112,1,193.74,86.93
ORD000365,PROD0071,3,57.55,28.93
ORD000366,PROD0094,2,39.12,24.2
ORD000366,PROD0123,3,16.06,9.44
ORD000366,PROD0043,3,18.2,10.88
ORD000366,PROD0027,1,113.51,72.28
ORD000367,PROD0117,3,78.26,39.67
ORD000367,PROD0079,1,18.53,7.77
ORD000367,PROD0041,1,55.76,28.4
ORD000367,PROD0034,2,96.25,51.91
ORD000368,PROD0123,3,16.06,9.44
ORD000368,PROD0056,3,80.46,45.5
ORD000368,PROD0013,1,437.92,280.0
ORD000369,PROD0025,2,225.83,134.39
ORD000369,PROD0045,2,136.06,80.87
ORD000369,PROD0144,1,38.4,23.94
ORD000370,PROD0069,2,75.93,34.87
ORD000370,PROD0052,1,15.82,7.21
ORD000370,PROD0022,3,338.23,203.21
ORD000371,PROD0016,3,314.74,202.57
ORD000371,PROD0061,1,13.12,6.32
ORD000371,PROD0066,2,85.71,46.83
ORD000372,PROD0126,2,15.9,10.19
ORD000372,PROD0093,3,53.94,27.18
ORD000372,PROD0026,2,114.13,69.95
ORD000372,PROD0027,2,113.51,72.28
ORD000373,PROD0138,3,46.54,23.54
ORD000374,PROD0102,3,93.28,45.98
ORD000374,PROD0035,1,41.82,21.85
ORD000374,PROD0129,2,77.59,42.13
ORD000375,PROD0046,1,36.63,17.53
ORD000375,PROD0057,3,69.32,27.96
ORD000375,PROD0081,3,51.28,31.34
ORD000376,PROD0104,3,164.7,85.75
ORD000376,PROD0133,2,52.92,25.7
ORD000377,PROD0122,1,195.81,120.55
ORD000378,PROD0019,2,336.03,200.98
ORD000378,PROD0141,1,45.12,22.64
ORD000378,PROD0106,3,128.95,74.79
ORD000378,PROD0123,3,16.06,9.44
ORD000379,PROD0110,1,100.04,55.92
ORD000379,PROD0118,1,126.05,59.94
ORD000380,PROD0045,1,136.06,80.87
ORD000380,PROD0010,2,334.81,212.63
ORD000381,PROD0004,3,268.08,121.99
ORD000381,PROD0065,1,27.37,14.0
ORD000381,PROD0094,1,39.12,24.2
ORD000381,PROD0092,1,25.65,12.65
ORD000382,PROD0005,2,225.48,93.74
ORD000382,PROD0019,1,336.03,200.98
ORD000382,PROD0007,2,354.42,165.98
ORD000383,PROD0085,1,28.98,16.79
ORD000383,PROD0023,3,165.57,84.69
ORD000383,PROD0013,2,437.92,280.0
ORD000384,PROD0099,2,40.56,19.04
ORD000384,PROD0120,3,78.25,38.9
ORD000384,PROD0143,1,56.04,28.32
ORD000384,PROD0134,1,74.42,32.05
ORD000385,PROD0076,1,8.13,4.18
ORD000385,PROD0058,2,45.35,21.74
ORD000385,PROD0079,2,18.53,7.77
ORD000386,PROD0040,2,138.94,60.98
ORD000387,PROD0005,1,225.48,93.74
ORD000387,PROD0011,1,192.81,105.32
ORD000387,PROD0085,1,28.98,16.79
ORD000388,PROD0068,3,16.42,6.84
ORD000388,PROD0135,1,17.66,8.98
ORD000388,PROD0123,3,16.06,9.44
ORD000388,PROD0070,2,37.65,20.8
ORD000389,PROD0144,2,38.4,23.94
ORD000389,PROD0091,2,36.96,15.71
ORD000390,PROD0007,3,354.42,165.98
ORD000390,PROD0130,3,24.44,14.52
ORD000390,PROD0135,1,17.66,8.98
ORD000391,PROD0130,2,24.44,14.52
ORD000391,PROD0072,3,12.34,6.32
ORD000392,PROD0087,3,41.1,20.84
ORD000393,PROD0123,3,16.06,9.44
ORD000393,PROD0038,2,78.22,47.67
ORD000393,PROD0032,1,86.1,51.18
ORD000393,PROD0105,3,191.65,80.68
ORD000394,PROD0074,3,67.25,27.15
ORD000394,PROD0139,2,58.07,24.69
ORD000394,PROD0102,3,93.28,45.98
ORD000394,PROD0105,3,191.65,80.68
ORD000395,PROD0067,3,61.53,24.76
ORD000395,PROD0149,1,72.35,42.29
ORD000396,PROD0016,2,314.74,202.57
ORD000396,PROD0061,3,13.12,6.32
ORD000396,PROD0032,1,86.1,51.18
ORD000396,PROD0004,3,268.08,121.99
ORD000397,PROD0074,1,67.25,27.15
ORD000397,PROD0052,3,15.82,7.21
ORD000397,PROD0055,3,37.28,17.9
ORD000397,PROD0059,3,78.45,50.09
ORD000398,PROD0101,1,64.4,41.66
ORD000398,PROD0147,3,19.55,11.31
ORD000398,PROD0083,3,55.53,33.34
ORD000398,PROD0093,2,53.94,27.18
ORD000399,PROD0041,3,55.76,28.4
ORD000400,PROD0139,3,58.07,24.69
ORD000400,PROD0084,3,53.89,34.97
ORD000401,PROD0146,1,54.29,23.51
ORD000402,PROD0118,3,126.05,59.94
ORD000402,PROD0138,3,46.54,23.54
ORD000402,PROD0142,2,30.05,12.41
ORD000402,PROD0035,1,41.82,21.85
ORD000403,PROD0035,3,41.82,21.85
ORD000404,PROD0028,3,79.76,44.35
ORD000404,PROD0007,2,354.42,165.98
ORD000405,PROD0056,3,80.46,45.5
ORD000405,PROD0134,1,74.42,32.05
ORD000405,PROD0035,3,41.82,21.85
ORD000406,PROD0081,1,51.28,31.34
ORD000406,PROD0144,1,38.4,23.94
ORD000406,PROD0092,2,25.65,12.65
ORD000407,PROD0045,3,136.06,80.87
ORD000407,PROD0044,2,110.87,69.15
ORD000407,PROD0047,3,141.08,77.53
ORD000407,PROD0143,3,56.04,28.32
ORD000408,PROD0149,1,72.35,42.29
ORD000408,PROD0112,2,193.74,86.93
ORD000408,PROD0010,2,334.81,212.63
ORD000408,PROD0134,3,74.42,32.05
ORD000409,PROD0122,3,195.81,120.55
ORD000409,PROD0091,1,36.96,15.71
ORD000409,PROD0069,3,75.93,34.87
ORD000410,PROD0144,3,38.4,23.94
ORD000410,PROD0117,3,78.26,39.67
ORD000410,PROD0119,1,95.02,47.18
ORD000411,PROD0068,1,16.42,6.84
ORD000411,PROD0132,1,74.97,46.96
ORD000411,PROD0006,2,434.95,176.52
ORD000412,PROD0057,3,69.32,27.96
ORD000412,PROD0117,1,78.26,39.67
ORD000412,PROD0115,3,26.84,11.56
ORD000412,PROD0148,1,14.44,6.79
ORD000413,PROD0102,3,93.28,45.98
ORD000413,PROD0022,3,338.23,203.21
ORD000414,PROD0111,3,73.13,32.52
ORD000414,PROD0137,2,72.9,38.11
ORD000414,PROD0059,3,78.45,50.09
ORD000415,PROD0137,3,72.9,38.11
ORD000415,PROD0011,2,192.81,105.32
ORD000416,PROD0069,2,75.93,34.87
ORD000416,PROD0075,2,82.82,52.8
ORD000416,PROD0006,3,434.95,176.52
ORD000417,PROD0006,3,434.95,176.52
ORD000417,PROD0094,1,39.12,24.2
ORD000418,PROD0127,1,14.46,7.43
ORD000418,PROD0036,3,86.8,52.46
ORD000418,PROD0094,2,39.12,24.2
ORD000418,PROD0046,2,36.63,17.53
ORD000419,PROD0116,2,94.4,57.33
ORD000419,PROD0017,3,155.52,93.02
ORD000419,PROD0067,1,61.53,24.76
ORD000420,PROD0100,2,56.42,29.22
ORD000421,PROD0107,1,129.92,69.18
ORD000421,PROD0042,3,113.32,69.0
ORD000421,PROD0082,3,40.81,21.82
ORD000421,PROD0028,2,79.76,44.35
ORD000422,PROD0060,2,45.02,28.96
ORD000422,PROD0084,1,53.89,34.97
ORD000423,PROD0033,1,127.27,59.34
ORD000423,PROD0079,3,18.53,7.77
ORD000423,PROD0113,1,58.06,32.2
ORD000424,PROD0013,1,437.92,280.0
ORD000424,PROD0149,2,72.35,42.29
ORD000424,PROD0009,2,224.03,120.24
ORD000424,PROD0044,1,110.87,69.15
ORD000425,PROD0149,1,72.35,42.29
ORD000425,PROD0007,3,354.42,165.98
ORD000426,PROD0085,1,28.98,16.79
ORD000426,PROD0071,3,57.55,28.93
ORD000427,PROD0145,2,60.32,27.44
ORD000428,PROD0130,3,24.44,14.52
ORD000428,PROD0075,2,82.82,52.8
ORD000428,PROD0032,3,86.1,51.18
ORD000429,PROD0021,3,208.3,130.9
ORD000429,PROD0046,1,36.63,17.53
ORD000429,PROD0049,1,132.39,77.03
ORD000430,PROD0138,1,46.54,23.54
ORD000430,PROD0045,1,136.06,80.87
ORD000430,PROD0049,2,132.39,77.03
ORD000431,PROD0072,2,12.34,6.32
ORD000431,PROD0147,3,19.55,11.31
ORD000432,PROD0047,2,141.08,77.53
ORD000433,PROD0028,3,79.76,44.35
ORD000433,PROD0099,2,40.56,19.04
ORD000433,PROD0057,1,69.32,27.96
ORD000433,PROD0141,1,45.12,22.64
ORD000434,PROD0128,1,16.92,7.4
ORD000434,PROD0074,1,67.25,27.15
ORD000434,PROD0140,1,8.64,4.84
ORD000434,PROD0048,1,85.43,53.73
ORD000435,PROD0020,3,301.63,183.8
ORD000435,PROD0026,3,114.13,69.95
ORD000435,PROD0052,3,15.82,7.21
ORD000436,PROD0027,2,113.51,72.28
ORD000436,PROD0136,1,26.27,14.55
ORD000436,PROD0010,2,334.81,212.63
ORD000437,PROD0045,3,136.06,80.87
ORD000437,PROD0136,2,26.27,14.55
ORD000437,PROD0092,1,25.65,12.65
ORD000438,PROD0009,3,224.03,120.24
ORD000439,PROD0079,3,18.53,7.77
ORD000439,PROD0062,1,72.44,35.5
ORD000440,PROD0074,1,67.25,27.15
ORD000440,PROD0148,2,14.44,6.79
ORD000441,PROD0119,1,95.02,47.18
ORD000442,PROD0125,2,187.58,111.43
ORD000442,PROD0132,1,74.97,46.96
ORD000443,PROD0124,3,121.02,51.26
ORD000443,PROD0005,3,225.48,93.74
ORD000444,PROD0041,3,55.76,28.4
ORD000445,PROD0028,3,79.76,44.35
ORD000445,PROD0112,3,193.74,86.93
ORD000445,PROD0008,2,259.01,121.84
ORD000446,PROD0045,2,136.06,80.87
ORD000446,PROD0083,2,55.53,33.34
ORD000447,PROD0148,3,14.44,6.79
ORD000447,PROD0123,2,16.06,9.44
ORD000448,PROD0031,2,87.36,51.43
ORD000449,PROD0103,3,21.47,9.54
ORD000449,PROD0132,1,74.97,46.96
ORD000449,PROD0079,1,18.53,7.77
ORD000450,PROD0039,1,89.98,43.16
ORD000450,PROD0009,1,224.03,120.24
ORD000450,PROD0014,3,429.85,233.18
ORD000451,PROD0032,2,86.1,51.18
ORD000451,PROD0076,1,8.13,4.18
ORD000451,PROD0006,1,434.95,176.52
ORD000452,PROD0047,2,141.08,77.53
ORD000452,PROD0083,1,55.53,33.34
ORD000452,PROD0148,2,14.44,6.79
ORD000452,PROD0001,2,393.66,179.33
ORD000453,PROD0004,2,268.08,121.99
ORD000453,PROD0050,2,133.52,57.21
ORD000453,PROD0104,2,164.7,85.75
ORD000454,PROD0050,3,133.52,57.21
ORD000454,PROD0019,3,336.03,200.98
ORD000454,PROD0074,3,67.25,27.15
ORD000455,PROD0034,1,96.25,51.91
ORD000455,PROD0084,2,53.89,34.97
ORD000455,PROD0049,1,132.39,77.03
ORD000456,PROD0148,2,14.44,6.79
ORD000457,PROD0043,3,18.2,10.88
ORD000457,PROD0082,2,40.81,21.82
ORD000458,PROD0095,3,30.14,18.71
ORD000458,PROD0047,3,141.08,77.53
ORD000458,PROD0003,2,485.69,247.6
ORD000459,PROD0004,1,268.08,121.99
ORD000459,PROD0097,3,12.93,6.99
ORD000459,PROD0131,3,70.64,44.46
ORD000459,PROD0100,1,56.42,29.22
ORD000460,PROD0003,2,485.69,247.6
ORD000460,PROD0025,3,225.83,134.39
ORD000460,PROD0146,1,54.29,23.51
ORD000460,PROD0109,1,174.7,84.57
ORD000461,PROD0085,2,28.98,16.79
ORD000461,PROD0077,1,29.52,18.02
ORD000462,PROD0056,2,80.46,45.5
ORD000463,PROD0039,2,89.98,43.16
ORD000463,PROD0143,2,56.04,28.32
ORD000463,PROD0023,1,165.57,84.69
ORD000463,PROD0002,2,216.88,124.55
ORD000464,PROD0037,1,74.54,31.32
ORD000464,PROD0104,2,164.7,85.75
ORD000464,PROD0016,2,314.74,202.57
ORD000464,PROD0044,1,110.87,69.15
ORD000465,PROD0043,1,18.2,10.88
ORD000465,PROD0141,2,45.12,22.64
ORD000465,PROD0031,3,87.36,51.43
ORD000465,PROD0048,1,85.43,53.73
ORD000466,PROD0132,2,74.97,46.96
ORD000466,PROD0091,1,36.96,15.71
ORD000466,PROD0103,1,21.47,9.54
ORD000466,PROD0067,1,61.53,24.76
ORD000467,PROD0135,2,17.66,8.98
ORD000467,PROD0079,1,18.53,7.77
ORD000467,PROD0084,2,53.89,34.97
ORD000468,PROD0017,1,155.52,93.02
ORD000469,PROD0106,3,128.95,74.79
ORD000470,PROD0091,3,36.96,15.71
ORD000471,PROD0148,1,14.44,6.79
ORD000471,PROD0006,1,434.95,176.52
ORD000471,PROD0112,3,193.74,86.93
ORD000471,PROD0069,1,75.93,34.87
ORD000472,PROD0038,1,78.22,47.67
ORD000473,PROD0102,2,93.28,45.98
ORD000473,PROD0149,1,72.35,42.29
ORD000473,PROD0051,3,71.09,45.6
ORD000474,PROD0003,2,485.69,247.6
ORD000474,PROD0117,3,78.26,39.67
ORD000474,PROD0113,2,58.06,32.2
ORD000475,PROD0136,2,26.27,14.55
ORD000475,PROD0124,2,121.02,51.26
ORD000476,PROD0002,2,216.88,124.55
ORD000476,PROD0095,1,30.14,18.71
ORD000476,PROD0105,2,191.65,80.68
ORD000476,PROD0120,3,78.25,38.9
ORD000477,PROD0120,1,78.25,38.9
ORD000478,PROD0031,3,87.36,51.43
ORD000478,PROD0140,2,8.64,4.84
ORD000478,PROD0027,2,113.51,72.28
ORD000478,PROD0074,1,67.25,27.15
ORD000479,PROD0116,3,94.4,57.33
ORD000479,PROD0044,3,110.87,69.15
ORD000480,PROD0111,3,73.13,32.52
ORD000480,PROD0083,3,55.53,33.34
ORD000481,PROD0059,2,78.45,50.09
ORD000481,PROD0121,1,17.06,10.6
ORD000481,PROD0028,3,79.76,44.35
ORD000482,PROD0141,1,45.12,22.64
ORD000482,PROD0093,2,53.94,27.18
ORD000482,PROD0024,2,458.42,189.2
ORD000482,PROD0013,3,437.92,280.0
ORD000483,PROD0016,3,314.74,202.57
ORD000483,PROD0002,2,216.88,124.55
ORD000483,PROD0033,3,127.27,59.34
ORD000483,PROD0086,3,43.78,19.42
ORD000484,PROD0105,1,191.65,80.68
ORD000484,PROD0140,1,8.64,4.84
ORD000484,PROD0017,2,155.52,93.02
ORD000485,PROD0082,3,40.81,21.82
ORD000485,PROD0099,1,40.56,19.04
ORD000485,PROD0028,2,79.76,44.35
ORD000486,PROD0102,2,93.28,45.98
ORD000487,PROD0117,2,78.26,39.67
ORD000487,PROD0015,3,372.17,193.63
ORD000487,PROD0054,2,18.76,8.76
ORD000488,PROD0086,2,43.78,19.42
ORD000488,PROD0121,2,17.06,10.6
ORD000489,PROD0018,3,272.87,121.21
ORD000489,PROD0002,3,216.88,124.55
ORD000489,PROD0038,1,78.22,47.67
ORD000489,PROD0124,1,121.02,51.26
ORD000490,PROD0089,2,46.73,26.85
ORD000491,PROD0053,1,73.93,39.18
ORD000491,PROD0084,1,53.89,34.97
ORD000492,PROD0124,2,121.02,51.26
ORD000492,PROD0078,3,36.12,19.97
ORD000492,PROD0053,1,73.93,39.18
ORD000492,PROD0021,2,208.3,130.9
ORD000493,PROD0113,1,58.06,32.2
ORD000493,PROD0080,2,44.0,24.43
ORD000493,PROD0018,1,272.87,121.21
ORD000493,PROD0077,2,29.52,18.02
ORD000494,PROD0048,3,85.43,53.73
ORD000495,PROD0007,1,354.42,165.98
ORD000495,PROD0001,2,393.66,179.33
ORD000495,PROD0074,1,67.25,27.15
ORD000495,PROD0075,1,82.82,52.8
ORD000496,PROD0024,3,458.42,189.2
ORD000496,PROD0064,1,74.06,33.36
