customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_sum,segment
CUST00478,424,5,2314.19,1,3,2,6,At Risk
CUST00479,140,4,2655.0699999999997,3,2,3,8,Loyal Customers
CUST00481,38,9,4800.06,4,4,4,12,Champions
CUST00482,11,4,1280.8400000000001,4,2,1,7,Loyal Customers
CUST00483,334,2,332.89,1,1,1,3,Hibernating / Lost
CUST00484,44,4,1805.46,4,2,2,8,Loyal Customers
CUST00485,195,7,2235.77,2,4,2,8,Needs Attention
CUST00486,213,5,1800.54,2,3,2,7,Needs Attention
CUST00487,295,5,5851.29,1,3,4,8,At Risk
CUST00488,196,3,1988.9799999999998,2,1,2,5,Other
CUST00489,46,6,4213.360000000001,4,3,4,11,Champions
CUST00490,50,6,2605.0,4,3,3,10,Champions
CUST00491,7,2,1217.01,4,1,1,6,Promising / New
CUST00492,63,1,387.91,3,1,1,5,Promising / New
CUST00493,108,2,650.22,3,1,1,5,Promising / New
CUST00494,120,7,3440.07,3,4,3,10,Champions
CUST00495,118,2,1532.6,3,1,2,6,Promising / New
CUST00496,262,3,2158.63,2,1,2,5,Other
CUST00497,326,3,2192.83,1,1,2,4,Hibernating / Lost
CUST00498,188,7,3098.2200000000003,2,4,3,9,Needs Attention
CUST00499,12,12,5918.76,4,4,4,12,Champions
CUST00500,279,5,3636.73,1,3,4,8,At Risk
CUST00501,357,4,2176.95,1,2,2,5,Hibernating / Lost
CUST00502,128,3,1288.25,3,1,1,5,Promising / New
CUST00503,3,4,2229.3100000000004,4,2,2,8,Loyal Customers
CUST00504,10,3,1034.1799999999998,4,1,1,6,Promising / New
CUST00505,318,3,1800.85,1,1,2,4,Hibernating / Lost
CUST00506,180,7,4108.51,2,4,4,10,Needs Attention
CUST00507,228,8,4962.09,2,4,4,10,Needs Attention
CUST00508,347,4,1379.01,1,2,2,5,Hibernating / Lost
CUST00509,235,3,1141.1,2,1,1,4,Other
CUST00511,1,4,1089.0,4,2,1,7,Loyal Customers
CUST00512,47,1,689.83,4,1,1,6,Promising / New
CUST00513,59,1,115.1,3,1,1,5,Promising / New
CUST00515,1,4,2802.55,4,2,3,9,Loyal Customers
CUST00516,354,3,837.52,1,1,1,3,Hibernating / Lost
CUST00517,40,2,1227.01,4,1,1,6,Promising / New
CUST00518,370,5,2997.18,1,3,3,7,At Risk
CUST00519,229,4,2763.15,2,2,3,7,Needs Attention
CUST00520,118,4,2055.63,3,2,2,7,Loyal Customers
CUST00521,312,2,1044.94,1,1,1,3,Hibernating / Lost
CUST00522,423,3,1241.5300000000002,1,1,1,3,Hibernating / Lost
CUST00523,299,9,5483.37,1,4,4,9,At Risk
CUST00524,83,1,81.05,3,1,1,5,Promising / New
CUST00525,252,6,3648.1099999999997,2,3,4,9,Needs Attention
CUST00526,352,2,737.89,1,1,1,3,Hibernating / Lost
CUST00527,28,5,1437.28,4,3,2,9,Loyal Customers
CUST00528,263,5,5487.24,2,3,4,9,Needs Attention
CUST00529,3,4,3954.3100000000004,4,2,4,10,Loyal Customers
CUST00530,8,4,3125.88,4,2,3,9,Loyal Customers
CUST00531,164,6,3543.4,2,3,3,8,Needs Attention
CUST00532,158,8,4054.98,3,4,4,11,Champions
CUST00533,362,7,2777.9500000000003,1,4,3,8,At Risk
CUST00534,227,5,2661.24,2,3,3,8,Needs Attention
CUST00535,176,3,1225.26,2,1,1,4,Other
CUST00536,405,11,7561.42,1,4,4,9,At Risk
CUST00537,135,7,5128.88,3,4,4,11,Champions
CUST00538,105,5,2311.0099999999998,3,3,2,8,Loyal Customers
CUST00539,143,6,3160.91,3,3,3,9,Champions
CUST00540,344,3,1970.8899999999999,1,1,2,4,Hibernating / Lost
CUST00541,85,6,5226.87,3,3,4,10,Champions
CUST00542,403,4,1974.55,1,2,2,5,Hibernating / Lost
CUST00543,162,4,1304.25,2,2,1,5,Needs Attention
CUST00544,148,6,1871.27,3,3,2,8,Loyal Customers
CUST00545,33,5,1703.88,4,3,2,9,Loyal Customers
CUST00546,101,3,1335.85,3,1,2,6,Promising / New
CUST00547,278,2,1374.9299999999998,1,1,2,4,Hibernating / Lost
CUST00548,147,4,1827.68,3,2,2,7,Loyal Customers
CUST00549,186,4,2102.91,2,2,2,6,Needs Attention
CUST00550,128,2,1039.0,3,1,1,5,Promising / New
CUST00551,14,4,771.5899999999999,4,2,1,7,Loyal Customers
CUST00552,177,6,3068.4799999999996,2,3,3,8,Needs Attention
CUST00553,7,4,1297.62,4,2,1,7,Loyal Customers
CUST00554,250,5,2913.13,2,3,3,8,Needs Attention
CUST00555,3,6,2755.51,4,3,3,10,Champions
CUST00556,9,9,3379.3999999999996,4,4,3,11,Champions
CUST00557,29,5,1934.63,4,3,2,9,Loyal Customers
CUST00558,38,2,152.05,4,1,1,6,Promising / New
CUST00559,72,3,2212.1,3,1,2,6,Promising / New
CUST00560,29,3,1120.19,4,1,1,6,Promising / New
CUST00561,236,1,268.78000000000003,2,1,1,4,Other
CUST00562,109,3,1187.33,3,1,1,5,Promising / New
CUST00563,214,1,814.9399999999999,2,1,1,4,Other
CUST00564,350,7,2957.1,1,4,3,8,At Risk
CUST00565,3,5,3640.46,4,3,4,11,Champions
CUST00566,278,8,6608.22,1,4,4,9,At Risk
CUST00567,390,3,3542.27,1,1,3,5,Hibernating / Lost
CUST00568,105,4,1311.8,3,2,1,6,Loyal Customers
CUST00569,71,6,4497.25,3,3,4,10,Champions
CUST00570,168,5,3179.09,2,3,3,8,Needs Attention
CUST00571,13,2,1027.45,4,1,1,6,Promising / New
CUST00572,251,4,3454.73,2,2,3,7,Needs Attention
CUST00573,354,6,7539.879999999999,1,3,4,8,At Risk
CUST00574,296,16,9550.98,1,4,4,9,At Risk
CUST00575,405,2,2058.94,1,1,2,4,Hibernating / Lost
CUST00576,296,4,1178.79,1,2,1,4,Hibernating / Lost
CUST00577,3,7,4339.62,4,4,4,12,Champions
CUST00578,252,1,227.28,2,1,1,4,Other
CUST00579,23,4,2104.72,4,2,2,8,Loyal Customers
CUST00580,332,12,6131.94,1,4,4,9,At Risk
CUST00581,372,8,6061.37,1,4,4,9,At Risk
CUST00582,59,4,1212.99,3,2,1,6,Loyal Customers
CUST00583,248,2,2254.4,2,1,2,5,Other
CUST00585,98,3,565.98,3,1,1,5,Promising / New
CUST00586,20,1,1350.06,4,1,2,7,Promising / New
CUST00587,164,3,1396.75,2,1,2,5,Other
CUST00588,410,3,1016.0099999999999,1,1,1,3,Hibernating / Lost
CUST00589,47,3,3196.63,4,1,3,8,Promising / New
CUST00590,53,3,2998.75,4,1,3,8,Promising / New
CUST00591,64,6,3918.81,3,3,4,10,Champions
CUST00592,28,2,236.22,4,1,1,6,Promising / New
CUST00593,205,4,2638.83,2,2,3,7,Needs Attention
CUST00594,3,3,2082.75,4,1,2,7,Promising / New
CUST00595,26,4,2174.0299999999997,4,2,2,8,Loyal Customers
CUST00596,49,4,2892.4,4,2,3,9,Loyal Customers
CUST00597,195,4,2060.05,2,2,2,6,Needs Attention
CUST00598,62,8,3429.36,3,4,3,10,Champions
CUST00599,111,4,1776.3700000000001,3,2,2,7,Loyal Customers
CUST00600,88,11,5159.93,3,4,4,11,Champions
CUST00601,174,6,4855.41,2,3,4,9,Needs Attention
CUST00602,45,8,5883.15,4,4,4,12,Champions
CUST00603,44,5,1479.38,4,3,2,9,Loyal Customers
CUST00605,69,4,3502.33,3,2,3,8,Loyal Customers
CUST00606,206,10,5709.03,2,4,4,10,Needs Attention
CUST00607,288,6,3195.0,1,3,3,7,At Risk
CUST00608,247,2,1185.67,2,1,1,4,Other
CUST00609,5,2,1113.51,4,1,1,6,Promising / New
CUST00610,26,13,8851.52,4,4,4,12,Champions
CUST00611,77,1,1035.26,3,1,1,5,Promising / New
CUST00612,168,2,2484.6400000000003,2,1,3,6,Other
CUST00613,71,3,1728.49,3,1,2,6,Promising / New
CUST00614,297,5,2265.79,1,3,2,6,At Risk
CUST00615,95,3,2135.26,3,1,2,6,Promising / New
CUST00616,20,5,2848.59,4,3,3,10,Champions
CUST00617,375,7,2414.1400000000003,1,4,3,8,At Risk
CUST00618,349,2,615.8599999999999,1,1,1,3,Hibernating / Lost
CUST00619,453,6,2380.2599999999998,1,3,3,7,At Risk
CUST00620,323,7,6549.93,1,4,4,9,At Risk
CUST00621,35,2,676.99,4,1,1,6,Promising / New
CUST00622,254,6,2621.92,2,3,3,8,Needs Attention
CUST00623,390,4,1958.62,1,2,2,5,Hibernating / Lost
CUST00624,266,7,3758.16,2,4,4,10,Needs Attention
CUST00625,168,5,3445.34,2,3,3,8,Needs Attention
CUST00626,390,9,3977.76,1,4,4,9,At Risk
CUST00627,311,4,3634.5400000000004,1,2,4,7,Hibernating / Lost
CUST00628,118,2,1225.5300000000002,3,1,1,5,Promising / New
CUST00629,72,7,3208.04,3,4,3,10,Champions
CUST00630,156,2,506.24,3,1,1,5,Promising / New
CUST00631,91,4,2952.46,3,2,3,8,Loyal Customers
CUST00632,261,6,3116.67,2,3,3,8,Needs Attention
CUST00633,76,2,1337.37,3,1,2,6,Promising / New
CUST00634,253,1,158.76,2,1,1,4,Other
CUST00635,322,5,2807.54,1,3,3,7,At Risk
CUST00637,248,1,187.6,2,1,1,4,Other
CUST00638,305,11,6827.54,1,4,4,9,At Risk
CUST00639,57,3,746.45,4,1,1,6,Promising / New
CUST00640,7,6,2927.73,4,3,3,10,Champions
CUST00641,112,5,2745.24,3,3,3,9,Champions
CUST00642,3,5,3165.02,4,3,3,10,Champions
CUST00643,45,4,965.86,4,2,1,7,Loyal Customers
CUST00644,225,7,6491.299999999999,2,4,4,10,Needs Attention
CUST00645,108,3,2013.03,3,1,2,6,Promising / New
CUST00646,274,3,751.33,1,1,1,3,Hibernating / Lost
CUST00647,263,1,62.86,2,1,1,4,Other
CUST00648,141,3,3280.11,3,1,3,7,Promising / New
CUST00649,2,8,4068.08,4,4,4,12,Champions
CUST00650,77,1,518.66,3,1,1,5,Promising / New
CUST00651,143,14,10328.36,3,4,4,11,Champions
CUST00652,160,5,3780.3,2,3,4,9,Needs Attention
CUST00653,378,3,1742.96,1,1,2,4,Hibernating / Lost
CUST00654,15,2,532.74,4,1,1,6,Promising / New
CUST00655,199,7,4477.78,2,4,4,10,Needs Attention
CUST00656,207,4,2735.71,2,2,3,7,Needs Attention
CUST00657,66,2,910.8199999999999,3,1,1,5,Promising / New
CUST00658,187,5,2099.37,2,3,2,7,Needs Attention
CUST00659,419,4,2241.02,1,2,2,5,Hibernating / Lost
CUST00660,336,4,2485.43,1,2,3,6,Hibernating / Lost
CUST00661,229,3,1074.68,2,1,1,4,Other
CUST00662,111,9,3848.23,3,4,4,11,Champions
CUST00663,342,6,1947.57,1,3,2,6,At Risk
CUST00664,303,6,1432.16,1,3,2,6,At Risk
CUST00665,109,3,2158.29,3,1,2,6,Promising / New
CUST00666,131,2,587.71,3,1,1,5,Promising / New
CUST00667,174,3,1028.83,2,1,1,4,Other
CUST00668,21,1,654.87,4,1,1,6,Promising / New
CUST00669,28,3,1569.54,4,1,2,7,Promising / New
CUST00670,189,2,1135.48,2,1,1,4,Other
CUST00671,6,4,1707.46,4,2,2,8,Loyal Customers
CUST00672,179,5,1592.8799999999999,2,3,2,7,Needs Attention
CUST00673,111,9,6548.21,3,4,4,11,Champions
CUST00674,425,1,591.1800000000001,1,1,1,3,Hibernating / Lost
CUST00675,184,6,3330.92,2,3,3,8,Needs Attention
CUST00676,18,5,3533.09,4,3,3,10,Champions
CUST00677,116,5,3306.35,3,3,3,9,Champions
CUST00678,338,4,2477.13,1,2,3,6,Hibernating / Lost
CUST00679,237,4,2484.44,2,2,3,7,Needs Attention
CUST00680,3,6,4414.52,4,3,4,11,Champions
CUST00681,8,8,5600.57,4,4,4,12,Champions
CUST00682,421,4,2353.04,1,2,3,6,Hibernating / Lost
CUST00683,8,6,5027.58,4,3,4,11,Champions
CUST00684,1,13,8523.84,4,4,4,12,Champions
CUST00685,391,5,2261.77,1,3,2,6,At Risk
CUST00686,27,4,1343.65,4,2,2,8,Loyal Customers
CUST00687,162,5,1412.76,2,3,2,7,Needs Attention
CUST00688,178,5,3699.4799999999996,2,3,4,9,Needs Attention
CUST00689,159,7,2466.63,2,4,3,9,Needs Attention
CUST00690,71,7,4140.13,3,4,4,11,Champions
CUST00691,1,9,4688.36,4,4,4,12,Champions
CUST00692,40,5,1508.17,4,3,2,9,Loyal Customers
CUST00693,6,5,1841.65,4,3,2,9,Loyal Customers
CUST00694,2,6,1542.22,4,3,2,9,Loyal Customers
CUST00695,362,5,3582.1600000000003,1,3,4,8,At Risk
CUST00696,225,8,4962.35,2,4,4,10,Needs Attention
CUST00697,94,6,4068.66,3,3,4,10,Champions
CUST00699,323,4,2881.12,1,2,3,6,Hibernating / Lost
CUST00700,405,3,1340.0600000000002,1,1,2,4,Hibernating / Lost
CUST00701,31,7,3649.84,4,4,4,12,Champions
CUST00702,111,4,1606.04,3,2,2,7,Loyal Customers
CUST00703,306,7,4704.7,1,4,4,9,At Risk
CUST00704,419,10,6258.28,1,4,4,9,At Risk
CUST00705,359,9,7309.01,1,4,4,9,At Risk
CUST00706,193,7,2998.65,2,4,3,9,Needs Attention
CUST00707,467,4,4139.39,1,2,4,7,Hibernating / Lost
CUST00708,173,5,2503.59,2,3,3,8,Needs Attention
CUST00709,140,8,4968.85,3,4,4,11,Champions
CUST00710,27,4,1879.68,4,2,2,8,Loyal Customers
CUST00711,129,2,778.0200000000001,3,1,1,5,Promising / New
CUST00712,234,6,4641.44,2,3,4,9,Needs Attention
CUST00713,120,9,6017.5,3,4,4,11,Champions
CUST00714,23,9,3122.35,4,4,3,11,Champions
CUST00715,4,4,1134.74,4,2,1,7,Loyal Customers
CUST00716,70,6,2941.1400000000003,3,3,3,9,Champions
CUST00717,150,7,2504.13,3,4,3,10,Champions
CUST00718,218,1,192.5,2,1,1,4,Other
CUST00719,219,7,3446.89,2,4,3,9,Needs Attention
CUST00720,17,10,7168.200000000001,4,4,4,12,Champions
CUST00721,229,5,1728.05,2,3,2,7,Needs Attention
CUST00722,3,7,5080.23,4,4,4,12,Champions
CUST00723,47,3,2205.24,4,1,2,7,Promising / New
CUST00724,416,3,1329.81,1,1,2,4,Hibernating / Lost
CUST00725,82,4,3322.0,3,2,3,8,Loyal Customers
CUST00726,348,8,4878.31,1,4,4,9,At Risk
CUST00727,104,2,652.14,3,1,1,5,Promising / New
CUST00728,264,5,2415.02,2,3,3,8,Needs Attention
CUST00729,53,13,5889.64,4,4,4,12,Champions
CUST00730,93,8,3263.95,3,4,3,10,Champions
CUST00731,138,1,1199.55,3,1,1,5,Promising / New
CUST00732,260,3,1374.5700000000002,2,1,2,5,Other
CUST00733,21,3,463.4200000000001,4,1,1,6,Promising / New
CUST00734,108,3,2598.19,3,1,3,7,Promising / New
CUST00735,381,5,5524.63,1,3,4,8,At Risk
CUST00736,40,9,4399.21,4,4,4,12,Champions
CUST00737,78,2,723.26,3,1,1,5,Promising / New
CUST00738,248,5,4124.2,2,3,4,9,Needs Attention
CUST00739,111,5,1260.26,3,3,1,7,Loyal Customers
CUST00740,11,6,2232.76,4,3,2,9,Loyal Customers
CUST00741,54,2,733.45,4,1,1,6,Promising / New
CUST00742,100,6,1726.19,3,3,2,8,Loyal Customers
CUST00743,142,8,5817.74,3,4,4,11,Champions
CUST00744,269,4,1264.58,2,2,1,5,Needs Attention
CUST00745,85,2,1476.0400000000002,3,1,2,6,Promising / New
CUST00746,312,3,2051.7200000000003,1,1,2,4,Hibernating / Lost
CUST00747,115,2,2705.55,3,1,3,7,Promising / New
CUST00748,108,7,3647.45,3,4,4,11,Champions
CUST00749,324,7,2495.58,1,4,3,8,At Risk
CUST00750,387,6,2168.41,1,3,2,6,At Risk
CUST00751,4,6,4905.86,4,3,4,11,Champions
CUST00752,143,2,2613.5200000000004,3,1,3,7,Promising / New
CUST00753,31,5,3134.15,4,3,3,10,Champions
CUST00754,15,5,4716.79,4,3,4,11,Champions
CUST00755,93,3,3000.1499999999996,3,1,3,7,Promising / New
CUST00756,239,4,2437.75,2,2,3,7,Needs Attention
CUST00757,38,4,5259.4,4,2,4,10,Loyal Customers
CUST00758,182,1,54.74,2,1,1,4,Other
CUST00759,435,4,1038.03,1,2,1,4,Hibernating / Lost
CUST00760,116,4,2443.3900000000003,3,2,3,8,Loyal Customers
CUST00761,376,3,1310.3400000000001,1,1,1,3,Hibernating / Lost
CUST00762,59,5,2224.91,3,3,2,8,Loyal Customers
CUST00763,7,2,1123.16,4,1,1,6,Promising / New
CUST00764,4,13,5603.5199999999995,4,4,4,12,Champions
CUST00765,130,2,983.8300000000002,3,1,1,5,Promising / New
CUST00766,64,7,4729.69,3,4,4,11,Champions
CUST00767,139,4,2976.7300000000005,3,2,3,8,Loyal Customers
CUST00768,232,1,696.48,2,1,1,4,Other
CUST00769,452,1,278.55,1,1,1,3,Hibernating / Lost
CUST00770,208,5,3037.34,2,3,3,8,Needs Attention
CUST00771,152,4,1060.36,3,2,1,6,Loyal Customers
CUST00772,2,3,943.69,4,1,1,6,Promising / New
CUST00773,363,1,786.85,1,1,1,3,Hibernating / Lost
CUST00774,114,3,1661.29,3,1,2,6,Promising / New
CUST00775,28,6,2084.16,4,3,2,9,Loyal Customers
CUST00776,1,4,2619.9700000000003,4,2,3,9,Loyal Customers
CUST00777,267,1,24.44,2,1,1,4,Other
CUST00778,317,9,4795.679999999999,1,4,4,9,At Risk
CUST00779,125,5,3366.04,3,3,3,9,Champions
CUST00780,5,4,2817.12,4,2,3,9,Loyal Customers
CUST00781,16,5,2299.0299999999997,4,3,2,9,Loyal Customers
CUST00782,118,4,1131.99,3,2,1,6,Loyal Customers
CUST00783,451,3,2947.53,1,1,3,5,Hibernating / Lost
CUST00784,253,5,2550.29,2,3,3,8,Needs Attention
CUST00785,247,3,1760.79,2,1,2,5,Other
CUST00786,150,5,3993.54,3,3,4,10,Champions
CUST00787,516,2,771.5500000000001,1,1,1,3,Hibernating / Lost
CUST00788,97,5,2688.9900000000002,3,3,3,9,Champions
CUST00789,217,6,4056.5699999999997,2,3,4,9,Needs Attention
CUST00790,502,6,3361.1600000000003,1,3,3,7,At Risk
CUST00791,430,4,3287.42,1,2,3,6,Hibernating / Lost
CUST00792,137,5,3023.31,3,3,3,9,Champions
CUST00793,64,7,7797.48,3,4,4,11,Champions
CUST00794,46,3,2132.91,4,1,2,7,Promising / New
CUST00795,175,7,3017.9,2,4,3,9,Needs Attention
CUST00796,320,1,213.27,1,1,1,3,Hibernating / Lost
CUST00797,2,9,4822.63,4,4,4,12,Champions
CUST00798,223,4,2765.67,2,2,3,7,Needs Attention
CUST00799,173,9,4627.74,2,4,4,10,Needs Attention
CUST00800,224,3,803.99,2,1,1,4,Other
CUST00801,385,7,3133.53,1,4,3,8,At Risk
CUST00802,263,6,5516.46,2,3,4,9,Needs Attention
CUST00803,153,5,2132.13,3,3,2,8,Loyal Customers
CUST00804,13,9,3107.88,4,4,3,11,Champions
CUST00805,117,8,6094.96,3,4,4,11,Champions
CUST00806,22,2,606.75,4,1,1,6,Promising / New
CUST00807,235,1,12.34,2,1,1,4,Other
CUST00808,364,8,4765.389999999999,1,4,4,9,At Risk
CUST00809,207,5,2914.45,2,3,3,8,Needs Attention
CUST00810,1,3,2844.66,4,1,3,8,Promising / New
CUST00811,354,2,549.52,1,1,1,3,Hibernating / Lost
CUST00812,33,5,4486.85,4,3,4,11,Champions
CUST00813,1,6,6634.450000000001,4,3,4,11,Champions
CUST00814,272,6,2980.2,2,3,3,8,Needs Attention
CUST00815,71,3,2998.74,3,1,3,7,Promising / New
CUST00816,37,5,1482.72,4,3,2,9,Loyal Customers
CUST00817,483,6,4078.0800000000004,1,3,4,8,At Risk
CUST00819,109,3,882.48,3,1,1,5,Promising / New
CUST00820,1,7,3549.8500000000004,4,4,3,11,Champions
CUST00821,385,2,548.48,1,1,1,3,Hibernating / Lost
CUST00822,110,2,1010.1,3,1,1,5,Promising / New
CUST00823,283,8,3776.69,1,4,4,9,At Risk
CUST00824,125,4,2809.84,3,2,3,8,Loyal Customers
CUST00825,123,7,3168.05,3,4,3,10,Champions
CUST00826,356,5,3792.21,1,3,4,8,At Risk
CUST00827,134,5,3684.84,3,3,4,10,Champions
CUST00828,14,4,2083.6800000000003,4,2,2,8,Loyal Customers
CUST00829,40,4,3133.3,4,2,3,9,Loyal Customers
CUST00830,503,2,655.91,1,1,1,3,Hibernating / Lost
CUST00831,203,6,5621.66,2,3,4,9,Needs Attention
CUST00832,257,6,2456.65,2,3,3,8,Needs Attention
CUST00833,62,7,4197.78,3,4,4,11,Champions
CUST00834,271,5,3660.62,2,3,4,9,Needs Attention
CUST00835,25,3,923.62,4,1,1,6,Promising / New
CUST00836,67,5,2335.3100000000004,3,3,3,9,Champions
CUST00837,69,4,1937.3400000000001,3,2,2,7,Loyal Customers
CUST00838,141,9,4160.83,3,4,4,11,Champions
CUST00839,477,4,2486.82,1,2,3,6,Hibernating / Lost
CUST00840,22,3,637.21,4,1,1,6,Promising / New
CUST00841,268,4,1835.8600000000001,2,2,2,6,Needs Attention
CUST00842,106,6,4376.9400000000005,3,3,4,10,Champions
CUST00843,23,5,3141.16,4,3,3,10,Champions
CUST00844,491,10,3365.8,1,4,3,8,At Risk
CUST00845,349,3,1996.41,1,1,2,4,Hibernating / Lost
CUST00846,367,8,5242.610000000001,1,4,4,9,At Risk
CUST00847,279,8,4877.32,1,4,4,9,At Risk
CUST00848,301,4,3622.93,1,2,4,7,Hibernating / Lost
CUST00849,24,2,2983.99,4,1,3,8,Promising / New
CUST00850,168,3,2859.3599999999997,2,1,3,6,Other
CUST00851,7,3,826.13,4,1,1,6,Promising / New
CUST00852,39,3,4541.88,4,1,4,9,Promising / New
CUST00853,2,3,2586.6,4,1,3,8,Promising / New
CUST00854,372,4,1461.98,1,2,2,5,Hibernating / Lost
CUST00855,339,10,5510.21,1,4,4,9,At Risk
CUST00856,45,3,976.1300000000001,4,1,1,6,Promising / New
CUST00857,275,9,7096.04,1,4,4,9,At Risk
CUST00858,328,6,1301.03,1,3,1,5,At Risk
CUST00859,62,5,1067.6100000000001,3,3,1,7,Loyal Customers
CUST00861,1,5,3391.68,4,3,3,10,Champions
CUST00862,3,4,1692.15,4,2,2,8,Loyal Customers
CUST00863,142,4,1398.91,3,2,2,7,Loyal Customers
CUST00864,20,4,1127.09,4,2,1,7,Loyal Customers
CUST00865,34,9,4495.110000000001,4,4,4,12,Champions
CUST00866,121,5,4033.9,3,3,4,10,Champions
CUST00867,71,1,234.75,3,1,1,5,Promising / New
CUST00868,38,5,4672.25,4,3,4,11,Champions
CUST00869,180,6,2462.64,2,3,3,8,Needs Attention
CUST00870,237,4,2357.33,2,2,3,7,Needs Attention
CUST00871,176,8,1943.47,2,4,2,8,Needs Attention
CUST00872,136,6,2564.95,3,3,3,9,Champions
CUST00873,202,8,5327.6,2,4,4,10,Needs Attention
CUST00874,287,4,1471.6599999999999,1,2,2,5,Hibernating / Lost
CUST00875,137,2,369.49,3,1,1,5,Promising / New
CUST00876,245,3,2648.46,2,1,3,6,Other
CUST00877,219,8,5098.39,2,4,4,10,Needs Attention
CUST00878,65,2,2196.3,3,1,2,6,Promising / New
CUST00879,181,4,2049.38,2,2,2,6,Needs Attention
CUST00880,188,1,400.49,2,1,1,4,Other
CUST00883,176,6,2908.1800000000003,2,3,3,8,Needs Attention
CUST00884,421,3,2203.86,1,1,2,4,Hibernating / Lost
CUST00885,86,4,2481.66,3,2,3,8,Loyal Customers
CUST00886,76,9,5893.07,3,4,4,11,Champions
CUST00887,297,4,1767.81,1,2,2,5,Hibernating / Lost
CUST00888,302,5,4546.6900000000005,1,3,4,8,At Risk
CUST00889,272,5,1835.62,2,3,2,7,Needs Attention
CUST00890,213,9,7662.87,2,4,4,10,Needs Attention
CUST00891,98,5,2115.7,3,3,2,8,Loyal Customers
CUST00892,96,6,3192.73,3,3,3,9,Champions
CUST00893,160,4,960.9999999999999,2,2,1,5,Needs Attention
CUST00894,1,8,2929.25,4,4,3,11,Champions
CUST00896,157,5,2765.8,3,3,3,9,Champions
CUST00897,137,2,1313.7800000000002,3,1,1,5,Promising / New
CUST00898,377,5,2043.2200000000003,1,3,2,6,At Risk
CUST00899,263,5,2876.58,2,3,3,8,Needs Attention
CUST00900,96,9,3162.25,3,4,3,10,Champions
CUST00901,514,7,4460.92,1,4,4,9,At Risk
CUST00902,160,3,1095.04,2,1,1,4,Other
CUST00903,331,6,3626.31,1,3,4,8,At Risk
CUST00904,54,1,545.53,4,1,1,6,Promising / New
CUST00905,180,12,6517.110000000001,2,4,4,10,Needs Attention
CUST00906,62,4,1856.79,3,2,2,7,Loyal Customers
CUST00907,308,1,510.54,1,1,1,3,Hibernating / Lost
CUST00908,108,3,2190.28,3,1,2,6,Promising / New
CUST00909,255,2,1370.8,2,1,2,5,Other
CUST00910,455,8,4127.14,1,4,4,9,At Risk
CUST00911,98,4,1821.03,3,2,2,7,Loyal Customers
CUST00912,333,6,2716.8599999999997,1,3,3,7,At Risk
CUST00913,166,11,7514.24,2,4,4,10,Needs Attention
CUST00914,3,3,1133.1399999999999,4,1,1,6,Promising / New
CUST00915,160,7,4057.1400000000003,2,4,4,10,Needs Attention
CUST00916,53,6,1125.62,4,3,1,8,Loyal Customers
CUST00917,199,6,3593.39,2,3,4,9,Needs Attention
CUST00918,10,4,1312.94,4,2,1,7,Loyal Customers
CUST00919,153,3,1883.35,3,1,2,6,Promising / New
CUST00920,120,6,4565.18,3,3,4,10,Champions
CUST00921,19,2,1747.9599999999998,4,1,2,7,Promising / New
CUST00922,43,6,3735.81,4,3,4,11,Champions
CUST00923,106,4,1739.6599999999999,3,2,2,7,Loyal Customers
CUST00924,441,4,2853.63,1,2,3,6,Hibernating / Lost
CUST00925,311,5,3738.6100000000006,1,3,4,8,At Risk
CUST00926,8,7,2815.25,4,4,3,11,Champions
CUST00927,113,4,1999.07,3,2,2,7,Loyal Customers
CUST00928,246,5,5010.7,2,3,4,9,Needs Attention
CUST00929,237,8,3053.5,2,4,3,9,Needs Attention
CUST00930,126,7,4664.3099999999995,3,4,4,11,Champions
CUST00931,160,4,1744.95,2,2,2,6,Needs Attention
CUST00932,84,4,1215.92,3,2,1,6,Loyal Customers
CUST00933,67,3,2153.87,3,1,2,6,Promising / New
CUST00934,152,1,748.79,3,1,1,5,Promising / New
CUST00935,6,5,2510.2799999999997,4,3,3,10,Champions
CUST00936,12,9,2852.26,4,4,3,11,Champions
CUST00937,390,7,2341.9,1,4,3,8,At Risk
CUST00938,371,2,861.64,1,1,1,3,Hibernating / Lost
CUST00939,250,1,76.31,2,1,1,4,Other
CUST00940,170,7,4194.12,2,4,4,10,Needs Attention
CUST00941,19,4,2623.02,4,2,3,9,Loyal Customers
CUST00942,145,5,2802.02,3,3,3,9,Champions
CUST00943,4,3,1670.9,4,1,2,7,Promising / New
CUST00944,181,4,4323.7,2,2,4,8,Needs Attention
CUST00945,295,6,1871.4,1,3,2,6,At Risk
CUST00946,304,8,3352.36,1,4,3,8,At Risk
CUST00947,1,6,3884.5,4,3,4,11,Champions
CUST00948,42,9,4180.68,4,4,4,12,Champions
CUST00949,3,4,2380.01,4,2,3,9,Loyal Customers
CUST00950,293,3,788.3100000000001,1,1,1,3,Hibernating / Lost
CUST00951,432,7,3594.34,1,4,4,9,At Risk
CUST00952,316,6,2845.86,1,3,3,7,At Risk
CUST00953,82,12,7288.15,3,4,4,11,Champions
CUST00954,60,4,2200.75,3,2,2,7,Loyal Customers
CUST00955,91,2,500.67,3,1,1,5,Promising / New
CUST00956,140,4,3389.77,3,2,3,8,Loyal Customers
CUST00957,249,2,1294.3200000000002,2,1,1,4,Other
