order_id,customer_id,order_date,region,acquisition_channel,order_revenue
ORD000500,CUST03442,2024-04-02,West,Direct,360.04
ORD000501,CUST03442,2024-04-03,West,Direct,403.66999999999996
ORD000502,CUST00454,2024-01-22,South,Organic Search,153.46
ORD000503,CUST00454,2024-08-02,South,Organic Search,497.73
ORD000504,CUST02636,2024-02-06,Northeast,Paid Social,17.28
ORD000506,CUST02636,2024-02-17,Northeast,Paid Social,234.7
ORD000507,CUST02636,2024-02-24,Northeast,Paid Social,51.17999999999999
ORD000508,CUST03486,2024-02-01,West,Organic Search,249.4
ORD000509,CUST03486,2024-02-02,West,Organic Search,147.20999999999998
ORD000511,CUST03486,2024-04-01,West,Organic Search,129.02
ORD000513,CUST02410,2024-02-09,Northeast,Email,72.44
ORD000514,CUST02410,2024-04-09,Northeast,Email,90.7
ORD000515,CUST02410,2024-04-14,Northeast,Email,1960.62
ORD000517,CUST02410,2024-04-24,Northeast,Email,468.98
ORD000518,CUST02410,2024-05-18,Northeast,Email,241.38
ORD000519,CUST02469,2024-01-15,West,Paid Social,80.52
ORD000520,CUST02469,2024-02-04,West,Paid Social,1170.16
ORD000522,CUST02469,2024-03-18,West,Paid Social,503.43
ORD000523,CUST02469,2024-03-21,West,Paid Social,1619.6599999999999
ORD000524,CUST02469,2024-03-21,West,Paid Social,557.61
ORD000525,CUST02469,2024-03-22,West,Paid Social,756.54
ORD000526,CUST02469,2024-03-24,West,Paid Social,949.59
ORD000528,CUST02469,2024-04-09,West,Paid Social,472.41999999999996
ORD000529,CUST02329,2024-03-31,West,Direct,58.47
ORD000531,CUST02329,2024-04-13,West,Direct,1632.88
ORD000532,CUST02329,2024-05-16,West,Direct,763.44
ORD000534,CUST02223,2024-03-08,Midwest,Paid Social,1099.47
ORD000535,CUST02223,2024-03-23,Midwest,Paid Social,216.0
ORD000536,CUST02223,2024-03-30,Midwest,Paid Social,195.92000000000002
ORD000537,CUST02223,2024-04-23,Midwest,Paid Social,166.47
ORD000538,CUST02223,2024-05-03,Midwest,Paid Social,694.9599999999999
ORD000539,CUST02223,2024-07-16,Midwest,Paid Social,783.45
ORD000540,CUST02223,2024-07-16,Midwest,Paid Social,155.76
ORD000541,CUST02223,2024-08-10,Midwest,Paid Social,634.2
ORD000542,CUST00830,2024-01-31,South,Referral,594.66
ORD000543,CUST00830,2024-02-13,South,Referral,61.25
ORD000544,CUST01493,2024-04-26,West,Referral,126.03999999999999
ORD000545,CUST01493,2024-06-25,West,Referral,535.8
ORD000546,CUST01493,2024-07-17,West,Referral,554.53
ORD000547,CUST01493,2024-08-15,West,Referral,1003.06
ORD000548,CUST01493,2025-04-05,West,Referral,659.47
ORD000549,CUST01869,2024-11-16,South,Email,148.12
ORD000550,CUST01944,2024-01-28,South,Paid Social,365.96999999999997
ORD000551,CUST01944,2024-02-19,South,Paid Social,145.8
ORD000552,CUST01944,2024-03-07,South,Paid Social,1250.26
ORD000553,CUST01944,2024-03-19,South,Paid Social,647.6800000000001
ORD000554,CUST01944,2024-04-15,South,Paid Social,1289.08
ORD000555,CUST01944,2024-04-15,South,Paid Social,1611.4
ORD000556,CUST01944,2024-04-16,South,Paid Social,54.599999999999994
ORD000557,CUST01944,2024-04-25,South,Paid Social,238.92
ORD000558,CUST01944,2024-04-30,South,Paid Social,1829.24
ORD000559,CUST01944,2024-05-01,South,Paid Social,248.73000000000002
ORD000560,CUST00138,2024-02-18,South,Organic Search,449.42999999999995
ORD000561,CUST00138,2024-04-28,South,Organic Search,507.1
ORD000562,CUST00138,2024-05-18,South,Organic Search,239.94
ORD000563,CUST00138,2024-08-17,South,Organic Search,1150.22
ORD000564,CUST00138,2024-08-28,South,Organic Search,508.03000000000003
ORD000565,CUST01590,2024-03-10,Midwest,Paid Social,136.06
ORD000566,CUST01590,2024-04-01,Midwest,Paid Social,78.25
ORD000567,CUST01590,2024-04-04,Midwest,Paid Social,539.53
ORD000568,CUST01590,2024-05-04,Midwest,Paid Social,321.75
ORD000569,CUST01590,2024-08-06,Midwest,Paid Social,229.57
ORD000570,CUST03537,2024-03-03,Midwest,Direct,188.28
ORD000571,CUST03537,2024-04-27,Midwest,Direct,72.68
ORD000572,CUST03537,2024-05-15,Midwest,Direct,205.25
ORD000573,CUST03537,2024-06-11,Midwest,Direct,511.07000000000005
ORD000574,CUST03458,2024-03-28,South,Organic Search,443.62
ORD000575,CUST03458,2024-09-10,South,Organic Search,199.35999999999999
ORD000577,CUST01300,2024-02-10,Northeast,Email,1487.38
ORD000578,CUST01300,2024-02-11,Northeast,Email,597.49
ORD000580,CUST01300,2024-03-15,Northeast,Email,29.31
ORD000581,CUST01300,2024-03-18,Northeast,Email,1596.0700000000002
ORD000582,CUST01300,2024-03-20,Northeast,Email,994.08
ORD000583,CUST01300,2024-03-23,Northeast,Email,226.64
ORD000584,CUST01300,2024-04-13,Northeast,Email,729.33
ORD000586,CUST01300,2024-07-01,Northeast,Email,135.35999999999999
ORD000587,CUST02559,2024-01-22,Northeast,Organic Search,942.98
ORD000588,CUST02559,2024-02-01,Northeast,Organic Search,695.6500000000001
ORD000589,CUST02559,2024-02-03,Northeast,Organic Search,314.74
ORD000590,CUST02559,2024-02-25,Northeast,Organic Search,239.28000000000003
ORD000591,CUST02559,2024-03-12,Northeast,Organic Search,476.88
ORD000593,CUST02559,2024-05-04,Northeast,Organic Search,326.03
ORD000594,CUST02559,2024-05-14,Northeast,Organic Search,639.2
ORD000595,CUST02559,2024-05-17,Northeast,Organic Search,862.97
ORD000596,CUST02559,2024-05-22,Northeast,Organic Search,921.31
ORD000597,CUST02559,2024-06-30,Northeast,Organic Search,314.79
ORD000598,CUST02559,2024-06-30,Northeast,Organic Search,464.70000000000005
ORD000599,CUST02951,2024-01-21,Northeast,Organic Search,541.28
ORD000600,CUST02951,2024-02-08,Northeast,Organic Search,1398.55
ORD000601,CUST02951,2024-04-04,Northeast,Organic Search,269.4
ORD000602,CUST02951,2024-04-15,Northeast,Organic Search,57.96
ORD000603,CUST02951,2024-06-26,Northeast,Organic Search,158.76
ORD000604,CUST00787,2024-01-22,South,Paid Social,12.34
ORD000606,CUST00787,2024-01-31,South,Paid Social,759.21
ORD000607,CUST01536,2024-03-24,South,Direct,1004.4300000000001
ORD000608,CUST01536,2024-03-29,South,Direct,85.43
ORD000609,CUST01536,2024-06-07,South,Direct,249.76
ORD000610,CUST01536,2024-08-18,South,Direct,1730.36
ORD000611,CUST01536,2024-10-28,South,Direct,324.18
ORD000612,CUST02499,2024-02-11,West,Paid Social,156.34
ORD000613,CUST02499,2024-02-17,West,Paid Social,15.1
ORD000614,CUST02499,2024-02-17,West,Paid Social,563.95
ORD000615,CUST02499,2024-04-29,West,Paid Social,196.48
ORD000616,CUST02499,2024-05-29,West,Paid Social,335.58000000000004
ORD000617,CUST02499,2024-05-29,West,Paid Social,339.96
ORD000618,CUST00385,2024-01-19,Northeast,Organic Search,760.1100000000001
ORD000619,CUST00385,2024-02-06,Northeast,Organic Search,606.57
ORD000622,CUST00385,2024-03-13,Northeast,Organic Search,145.19
ORD000623,CUST00385,2024-04-13,Northeast,Organic Search,51.3
ORD000624,CUST02263,2024-02-02,Midwest,Direct,729.87
ORD000627,CUST02263,2024-07-13,Midwest,Direct,139.62
ORD000628,CUST02263,2024-08-10,Midwest,Direct,669.1899999999999
ORD000629,CUST03682,2024-03-11,Midwest,Organic Search,409.71000000000004
ORD000630,CUST03682,2024-03-30,Midwest,Organic Search,53.68
ORD000631,CUST03682,2024-04-06,Midwest,Organic Search,237.48000000000002
ORD000632,CUST03682,2024-04-17,Midwest,Organic Search,595.78
ORD000633,CUST03682,2024-05-17,Midwest,Organic Search,1324.5
ORD000634,CUST03682,2024-06-06,Midwest,Organic Search,583.59
ORD000636,CUST03682,2024-07-17,Midwest,Organic Search,875.84
ORD000637,CUST00147,2024-01-30,Northeast,Referral,2175.45
ORD000638,CUST00147,2024-02-09,Northeast,Referral,8.13
ORD000639,CUST00147,2024-02-13,Northeast,Referral,135.82999999999998
ORD000640,CUST00147,2024-02-23,Northeast,Referral,2015.6799999999998
ORD000641,CUST00663,2024-01-23,Midwest,Organic Search,41.82
ORD000642,CUST00663,2024-04-05,Midwest,Organic Search,149.42
ORD000644,CUST00663,2024-05-27,Midwest,Organic Search,451.02
ORD000645,CUST00663,2024-06-23,Midwest,Organic Search,190.55
ORD000646,CUST00663,2024-06-30,Midwest,Organic Search,1034.24
ORD000647,CUST00663,2024-07-23,Midwest,Organic Search,80.52
ORD000648,CUST00970,2024-05-10,Northeast,Email,866.23
ORD000649,CUST00970,2024-06-04,Northeast,Email,698.4300000000001
ORD000650,CUST02764,2024-01-20,South,Email,147.86
ORD000651,CUST02764,2024-02-01,South,Email,412.15000000000003
ORD000652,CUST02764,2024-02-08,South,Email,890.33
ORD000654,CUST03320,2024-04-27,Midwest,Organic Search,44.0
ORD000655,CUST03320,2024-04-30,Midwest,Organic Search,36.12
ORD000657,CUST02322,2024-06-17,South,Paid Social,335.81
ORD000658,CUST02322,2024-07-11,South,Paid Social,572.1
ORD000659,CUST02322,2024-07-27,South,Paid Social,375.16
ORD000660,CUST02322,2024-09-01,South,Paid Social,87.39
ORD000661,CUST01683,2024-04-04,Midwest,Paid Social,170.86
ORD000662,CUST01683,2024-10-18,Midwest,Paid Social,486.99
ORD000663,CUST01446,2024-03-13,Midwest,Email,264.78
ORD000665,CUST01446,2024-08-06,Midwest,Email,888.4200000000001
ORD000666,CUST01446,2024-08-27,Midwest,Email,78.45
ORD000667,CUST02866,2024-02-01,Northeast,Paid Social,13.12
ORD000668,CUST02866,2024-02-05,Northeast,Paid Social,557.52
ORD000669,CUST02866,2024-03-06,Northeast,Paid Social,1171.1
ORD000671,CUST02866,2024-03-25,Northeast,Paid Social,193.35
ORD000672,CUST01909,2024-04-28,South,Paid Social,1342.81
ORD000673,CUST01909,2024-10-03,South,Paid Social,31.64
ORD000674,CUST01909,2024-12-22,South,Paid Social,345.85
ORD000675,CUST00844,2024-01-21,Northeast,Paid Social,213.1
ORD000676,CUST00844,2024-01-26,Northeast,Paid Social,137.26000000000002
ORD000677,CUST00844,2024-01-31,Northeast,Paid Social,293.05
ORD000678,CUST00844,2024-02-05,Northeast,Paid Social,597.3
ORD000679,CUST00844,2024-02-11,Northeast,Paid Social,384.94000000000005
ORD000680,CUST00844,2024-02-13,Northeast,Paid Social,21.47
ORD000681,CUST00844,2024-02-19,Northeast,Paid Social,159.74
ORD000682,CUST00844,2024-02-21,Northeast,Paid Social,726.12
ORD000683,CUST00844,2024-02-22,Northeast,Paid Social,70.64
ORD000684,CUST00844,2024-02-25,Northeast,Paid Social,762.18
ORD000685,CUST03633,2024-02-04,Midwest,Organic Search,494.88
ORD000686,CUST03545,2024-02-22,South,Email,460.48
ORD000687,CUST03545,2024-02-26,South,Email,67.25
ORD000688,CUST03545,2024-04-12,South,Email,544.06
ORD000689,CUST03545,2024-04-13,South,Email,2143.31
ORD000690,CUST03545,2024-05-21,South,Email,740.88
ORD000691,CUST00328,2024-01-31,Northeast,Email,728.88
ORD000693,CUST00328,2024-02-17,Northeast,Email,277.08
ORD000694,CUST00328,2024-02-19,Northeast,Email,138.81
ORD000695,CUST00328,2024-03-13,Northeast,Email,415.02
ORD000696,CUST00328,2024-03-30,Northeast,Email,361.1
ORD000697,CUST00328,2024-03-31,Northeast,Email,51.17999999999999
ORD000698,CUST00328,2024-04-06,Northeast,Email,87.64
ORD000699,CUST00328,2024-04-07,Northeast,Email,1129.11
ORD000701,CUST00328,2024-04-13,Northeast,Email,570.29
ORD000702,CUST03755,2024-01-21,Northeast,Email,1098.52
ORD000703,CUST03755,2024-03-19,Northeast,Email,540.0
ORD000704,CUST03755,2024-03-26,Northeast,Email,518.58
ORD000705,CUST03755,2024-04-03,Northeast,Email,615.64
ORD000706,CUST03755,2024-05-02,Northeast,Email,380.5
ORD000707,CUST03755,2024-05-23,Northeast,Email,999.37
ORD000708,CUST03755,2024-05-28,Northeast,Email,578.62
ORD000709,CUST01266,2024-02-01,Northeast,Organic Search,1220.47
ORD000710,CUST01266,2024-02-05,Northeast,Organic Search,114.13
ORD000711,CUST01266,2024-02-10,Northeast,Organic Search,192.5
ORD000712,CUST01266,2024-02-20,Northeast,Organic Search,31.52
ORD000713,CUST00117,2024-02-28,Northeast,Paid Social,527.39
ORD000714,CUST00117,2024-04-05,Northeast,Paid Social,390.78
ORD000715,CUST02203,2024-01-27,Northeast,Organic Search,1566.22
ORD000716,CUST02203,2024-02-06,Northeast,Organic Search,27.37
ORD000718,CUST02203,2024-03-06,Northeast,Organic Search,1947.3600000000001
ORD000719,CUST02203,2024-03-14,Northeast,Organic Search,892.7
ORD000720,CUST02203,2024-03-26,Northeast,Organic Search,423.23
ORD000721,CUST02203,2024-04-09,Northeast,Organic Search,392.87
ORD000722,CUST02630,2024-01-30,Northeast,Direct,234.75
ORD000723,CUST02630,2024-02-03,Northeast,Direct,677.49
ORD000725,CUST02728,2024-02-04,Northeast,Paid Social,659.4
ORD000726,CUST02728,2024-02-19,Northeast,Paid Social,172.64999999999998
ORD000727,CUST02728,2024-03-20,Northeast,Paid Social,77.97
ORD000728,CUST02728,2024-06-14,Northeast,Paid Social,1163.22
ORD000729,CUST02728,2024-10-03,Northeast,Paid Social,347.4
ORD000731,CUST02728,2024-10-05,Northeast,Paid Social,1034.24
ORD000732,CUST02728,2024-11-27,Northeast,Paid Social,232.92999999999998
ORD000733,CUST02038,2024-04-08,West,Paid Social,39.1
ORD000734,CUST02038,2024-04-14,West,Paid Social,1025.1799999999998
ORD000735,CUST02038,2024-07-05,West,Paid Social,1070.8200000000002
ORD000737,CUST02038,2024-11-14,West,Paid Social,441.65999999999997
ORD000739,CUST02038,2025-01-24,West,Paid Social,232.26
ORD000741,CUST03240,2024-06-04,South,Direct,414.34
ORD000742,CUST03240,2024-06-08,South,Direct,394.15000000000003
ORD000743,CUST03240,2024-06-08,South,Direct,166.60999999999999
ORD000744,CUST03240,2024-08-11,South,Direct,933.2
ORD000745,CUST03240,2024-09-01,South,Direct,208.74
ORD000747,CUST03240,2025-01-27,South,Direct,252.91
ORD000748,CUST03240,2025-03-30,South,Direct,201.29000000000002
ORD000749,CUST00870,2024-03-03,Northeast,Email,739.0699999999999
ORD000750,CUST00870,2024-03-17,Northeast,Email,712.9100000000001
ORD000752,CUST00870,2024-07-25,Northeast,Email,322.45
ORD000753,CUST00870,2024-11-05,Northeast,Email,582.9
ORD000754,CUST01019,2024-01-26,Midwest,Organic Search,161.14
ORD000755,CUST01019,2024-01-27,Midwest,Organic Search,935.4499999999999
ORD000757,CUST01019,2024-02-13,Midwest,Organic Search,1749.7899999999997
ORD000758,CUST00250,2024-01-25,Midwest,Paid Social,437.16
ORD000759,CUST00250,2024-03-03,Midwest,Paid Social,705.26
ORD000760,CUST00250,2024-06-03,Midwest,Paid Social,232.27999999999997
ORD000761,CUST00250,2024-08-27,Midwest,Paid Social,675.63
ORD000762,CUST02881,2024-01-27,Northeast,Referral,368.33000000000004
ORD000763,CUST02881,2024-02-15,Northeast,Referral,788.48
ORD000764,CUST02881,2024-02-18,Northeast,Referral,656.37
ORD000765,CUST02881,2024-03-01,Northeast,Referral,469.88
ORD000766,CUST02881,2024-03-15,Northeast,Referral,524.11
ORD000767,CUST02881,2024-04-13,Northeast,Referral,116.78
ORD000768,CUST02881,2024-04-14,Northeast,Referral,210.37
ORD000769,CUST01240,2024-03-21,Midwest,Direct,343.63
ORD000770,CUST01240,2024-07-27,Midwest,Direct,444.21999999999997
ORD000771,CUST01240,2025-01-25,Midwest,Direct,932.5300000000001
ORD000772,CUST01099,2024-03-14,Northeast,Organic Search,719.2
ORD000773,CUST02772,2024-07-06,Midwest,Direct,242.68
ORD000774,CUST02772,2024-07-23,Midwest,Direct,376.53999999999996
ORD000776,CUST01452,2024-05-25,South,Organic Search,363.99
ORD000777,CUST01452,2024-05-27,South,Organic Search,219.18
ORD000779,CUST00056,2024-05-23,Midwest,Organic Search,514.57
ORD000780,CUST00056,2024-07-05,Midwest,Organic Search,156.9
ORD000781,CUST00056,2024-07-06,Midwest,Organic Search,86.8
ORD000782,CUST00056,2024-07-21,Midwest,Organic Search,95.94
ORD000783,CUST02339,2024-02-11,South,Paid Social,2346.96
ORD000784,CUST02339,2024-02-16,South,Paid Social,463.47
ORD000785,CUST02339,2024-03-03,South,Paid Social,1377.7199999999998
ORD000786,CUST02339,2024-03-17,South,Paid Social,1364.3700000000001
ORD000788,CUST00562,2024-10-12,South,Paid Social,560.65
ORD000789,CUST00562,2024-12-13,South,Paid Social,30.14
ORD000790,CUST00562,2025-03-13,South,Paid Social,596.54
ORD000792,CUST00902,2024-11-21,West,Paid Social,166.04
ORD000794,CUST00902,2024-12-16,West,Paid Social,324.88
ORD000795,CUST00902,2025-01-21,West,Paid Social,604.12
ORD000796,CUST03880,2024-07-15,Midwest,Paid Social,1139.56
ORD000797,CUST03880,2025-01-09,Midwest,Paid Social,1028.78
ORD000799,CUST01871,2024-02-04,Midwest,Organic Search,828.1600000000001
ORD000801,CUST01871,2024-04-01,Midwest,Organic Search,625.47
ORD000802,CUST01871,2024-04-26,Midwest,Organic Search,524.0999999999999
ORD000803,CUST01871,2024-10-06,Midwest,Organic Search,206.23000000000002
ORD000804,CUST00817,2024-01-25,Midwest,Email,748.6700000000001
ORD000806,CUST00817,2024-01-26,Midwest,Email,386.84999999999997
ORD000807,CUST00817,2024-02-20,Midwest,Email,138.74
ORD000808,CUST00817,2024-02-22,Midwest,Email,2231.69
ORD000809,CUST00817,2024-02-22,Midwest,Email,499.78000000000003
ORD000811,CUST00817,2024-03-04,Midwest,Email,72.35
ORD000812,CUST01806,2024-02-14,Northeast,Email,434.95
ORD000813,CUST01806,2024-02-16,Northeast,Email,227.79000000000002
ORD000815,CUST01806,2024-03-10,Northeast,Email,614.23
ORD000816,CUST01806,2024-04-15,Northeast,Email,1488.55
ORD000817,CUST02522,2024-01-28,Midwest,Paid Social,1760.12
ORD000818,CUST02522,2024-02-04,Midwest,Paid Social,574.95
ORD000819,CUST02522,2024-02-20,Midwest,Paid Social,330.71000000000004
ORD000820,CUST03013,2024-04-26,Northeast,Direct,225.57
ORD000821,CUST03013,2024-06-03,Northeast,Direct,12.34
ORD000823,CUST00397,2024-12-03,Northeast,Referral,338.98
ORD000824,CUST00397,2024-12-25,Northeast,Referral,32.12
ORD000825,CUST00352,2024-02-11,West,Direct,2205.17
ORD000826,CUST00352,2024-03-17,West,Direct,165.64
ORD000828,CUST01110,2024-04-27,West,Organic Search,844.69
ORD000829,CUST01110,2024-08-04,West,Organic Search,73.13
ORD000830,CUST01110,2024-10-21,West,Organic Search,171.42
ORD000831,CUST00811,2024-06-09,Northeast,Organic Search,262.08
ORD000832,CUST00811,2024-07-11,Northeast,Organic Search,287.44
ORD000833,CUST02780,2024-04-05,South,Organic Search,1720.44
ORD000834,CUST02780,2024-05-08,South,Organic Search,120.47
ORD000835,CUST02780,2024-07-05,South,Organic Search,1034.56
ORD000836,CUST02780,2024-07-21,South,Organic Search,1261.8400000000001
ORD000838,CUST01526,2024-04-03,Midwest,Organic Search,624.77
ORD000839,CUST01526,2024-04-12,Midwest,Organic Search,1567.83
ORD000840,CUST01526,2024-04-18,Midwest,Organic Search,36.12
ORD000841,CUST01526,2024-05-04,Midwest,Organic Search,545.5600000000001
ORD000842,CUST01526,2024-05-15,Midwest,Organic Search,275.81
ORD000843,CUST01526,2024-05-23,Midwest,Organic Search,264.06
ORD000845,CUST03871,2024-03-23,South,Organic Search,1116.51
ORD000846,CUST03871,2024-04-14,South,Organic Search,37.52
ORD000847,CUST03871,2024-05-02,South,Organic Search,78.85
ORD000848,CUST03363,2024-01-30,Northeast,Email,558.58
ORD000849,CUST03363,2024-03-17,Northeast,Email,566.1300000000001
ORD000850,CUST03363,2024-03-22,Northeast,Email,1297.0900000000001
ORD000851,CUST03363,2024-03-22,Northeast,Email,1361.83
ORD000855,CUST01463,2024-05-16,Northeast,Organic Search,719.3100000000001
ORD000856,CUST01781,2024-02-08,Northeast,Referral,913.8100000000001
ORD000857,CUST01781,2024-04-20,Northeast,Referral,1407.27
ORD000858,CUST01781,2024-06-08,Northeast,Referral,800.98
ORD000859,CUST01781,2024-08-05,Northeast,Referral,354.42
ORD000861,CUST03852,2024-02-16,West,Email,600.75
ORD000862,CUST03852,2024-02-21,West,Email,481.50000000000006
ORD000863,CUST01270,2024-01-28,Northeast,Paid Social,195.65
ORD000864,CUST01270,2024-02-06,Northeast,Paid Social,117.35999999999999
ORD000865,CUST01270,2024-02-16,Northeast,Paid Social,677.03
ORD000866,CUST01270,2024-03-27,Northeast,Paid Social,259.84
ORD000867,CUST01270,2024-04-03,Northeast,Paid Social,52.980000000000004
ORD000869,CUST01270,2024-05-03,Northeast,Paid Social,753.75
ORD000870,CUST01270,2024-05-05,Northeast,Paid Social,513.57
ORD000871,CUST01518,2024-02-16,Northeast,Email,203.49
ORD000873,CUST01518,2024-03-16,Northeast,Email,455.73
ORD000874,CUST01518,2024-03-17,Northeast,Email,1465.1200000000001
ORD000876,CUST01518,2024-07-02,Northeast,Email,47.7
ORD000877,CUST01518,2024-07-08,Northeast,Email,122.14000000000001
ORD000878,CUST00574,2024-02-28,West,Email,234.96
ORD000879,CUST00574,2024-03-08,West,Email,384.28
ORD000880,CUST00574,2024-03-18,West,Email,282.37
ORD000881,CUST00574,2024-04-13,West,Email,924.19
ORD000883,CUST00574,2024-04-23,West,Email,524.0999999999999
ORD000884,CUST00574,2024-05-02,West,Email,74.71
ORD000885,CUST00574,2024-05-30,West,Email,1146.68
ORD000886,CUST00574,2024-06-05,West,Email,1493.63
ORD000887,CUST00574,2024-06-12,West,Email,115.19999999999999
ORD000888,CUST00574,2024-06-13,West,Email,1602.46
ORD000890,CUST00574,2024-07-20,West,Email,128.99
